"Var1","Var2","Var4","Var9","Var10"
"F","B",31,7,5
"M","B",17,4,5
"M","D",17,7,3
"M","A",22,15,4
"F","D",31,0,5
"M","B",15,4,5
"F","A",17,1,3
"F","C",23,5,6
"F","C",29,2,3
"F","B",24,21,4
"M","A",15,2,3
"M","A",16,10,5
"F","A",27,3,3
"M","A",21,13,5
"M","B",18,10,4
"F","A",25,4,4
"F","B",22,4,3
"M","D",49,16,4
"F","A",25,1,3
"F","A",32,7,4
"M","B",32,12,3
"F","B",24,13,3
"M","C",18,7,5
"F","A",43,15,5
"F","D",29,11,5
"F","C",27,5,4
"F","B",24,2,4
"M","C",23,6,5
"M","B",34,14,5
"M","B",15,2,3
"F","A",44,10,5
"F","C",15,1,3
"F","B",19,7,4
"F","C",22,1,4
"M","B",15,3,3
"M","B",22,13,5
"F","B",30,9,3
"M","D",18,4,3
"M","B",23,1,3
"M","B",25,6,4
"M","C",18,5,4
"M","B",15,6,5
"F","B",17,6,4
"M","A",30,20,5
"F","B",26,10,5
"F","A",34,4,3
"F","C",48,16,5
"M","C",28,22,5
"F","B",28,2,4
"F","A",15,2,4
"F","B",16,1,5
"M","C",22,11,5
"F","C",21,3,4
"M","A",18,15,4
"F","B",56,13,4
"M","B",19,2,3
"F","A",25,1,2
"F","C",17,7,5
"F","C",16,4,3
"M","C",24,20,3
"F","A",20,1,3
"M","B",38,24,4
"F","B",18,5,4
"F","C",28,2,2
"F","B",27,0,5
"F","A",41,18,3
"M","C",17,4,5
"F","B",31,9,3
"F","A",21,19,4
"M","B",19,2,4
"F","A",47,2,2
"F","A",31,2,2
"F","A",25,0,3
"F","C",19,13,3
"M","B",19,11,5
"F","B",18,10,5
"F","C",53,13,1
"M","B",16,2,3
"F","B",23,23,5
"M","B",27,9,3
"F","C",17,8,5
"F","A",41,11,2
"F","C",23,4,5
"F","B",24,14,4
"M","B",20,4,5
"F","C",18,9,5
"M","B",17,4,4
"F","B",37,12,4
"F","B",15,18,5
"F","D",32,2,4
"M","B",41,29,4
"F","B",16,8,5
"F","A",21,1,3
"M","A",19,7,4
"F","A",25,0,2
"M","A",16,6,5
"F","B",22,3,4
"F","A",21,8,5
"F","B",23,1,3
"M","A",29,1,3
"M","D",26,2,4
"F","C",19,1,4
"F","A",33,1,2
"M","B",16,1,3
"M","C",18,6,5
"F","B",19,7,4
"F","A",21,5,5
"F","B",31,12,4
"F","A",34,11,1
"M","A",17,7,4
"F","A",25,7,4
"F","B",21,8,5
"M","B",16,17,5
"F","C",25,2,3
"F","A",49,16,3
"F","B",55,14,3
"M","B",26,2,3
"M","B",21,9,5
"F","B",19,5,4
"M","C",36,15,3
"M","B",19,2,3
"M","A",17,2,3
"F","B",21,5,4
"M","B",76,32,4
"M","C",18,6,3
"F","B",23,3,4
"F","B",16,3,4
"M","B",19,11,5
"F","D",29,8,5
"F","B",19,1,4
"M","C",31,15,5
"M","B",33,10,3
"F","A",29,8,3
"M","B",15,1,4
"M","A",26,7,4
"F","A",22,4,4
"F","A",18,5,5
"F","B",17,9,3
"F","A",25,12,3
"M","C",16,4,5
"F","C",15,3,4
"M","C",18,11,5
"F","A",18,5,5
"M","B",20,18,3
"M","A",26,8,5
"M","B",26,3,3
"F","C",15,2,3
"F","B",25,8,3
"F","B",25,5,3
"F","B",17,6,3
"F","A",26,8,3
"F","B",24,5,3
"M","C",17,4,4
"F","B",30,7,5
"M","B",28,21,5
"F","A",32,13,4
"M","A",30,3,4
"M","B",28,4,3
"F","B",33,16,4
"F","C",35,20,5
"F","B",35,22,3
"M","A",34,3,2
"F","B",21,11,3
"F","B",26,18,4
"M","B",19,1,3
"M","A",21,7,4
"F","C",29,13,4
"F","B",16,5,4
"F","B",16,4,5
"M","B",16,2,4
"F","D",23,9,4
"M","B",21,12,4
"F","B",29,8,3
"M","A",39,25,4
"F","C",37,10,3
"F","A",23,6,4
"F","A",30,1,3
"F","C",18,9,5
"M","B",27,1,3
"M","B",20,3,4
"M","A",15,2,4
"M","A",32,4,5
"M","A",17,5,3
"F","A",25,1,1
"M","B",21,1,4
"F","A",27,9,4
"M","C",25,6,5
"M","B",21,4,5
"F","A",29,7,3
"F","C",15,2,4
"F","A",19,6,4
"F","A",18,9,3
"F","A",23,7,4
"M","B",15,4,5
"F","B",17,9,5
"M","C",37,19,3
"F","A",23,7,5
"F","A",25,1,1
"M","B",41,11,5
"M","B",19,23,3
"F","C",24,10,5
"M","B",17,5,5
"F","B",45,25,5
"M","D",17,12,5
"F","A",30,1,2
"F","A",19,1,3
"M","B",20,4,3
"M","C",46,14,5
"F","A",18,8,3
"F","B",23,9,3
"F","A",31,1,4
"F","A",19,8,3
"F","C",17,5,6
"F","A",38,20,2
"F","C",17,7,5
"F","B",15,8,4
"F","C",42,6,3
"F","C",26,4,5
"F","A",26,21,3
"F","B",58,12,3
"M","B",17,2,4
"M","C",15,5,5
"F","B",26,15,4
"M","C",17,3,4
"M","B",17,2,4
"M","C",19,2,3
"F","A",17,8,3
"F","C",29,1,3
"F","A",17,4,5
"M","A",22,5,4
"M","A",25,9,3
"F","A",27,2,3
"F","B",25,4,4
"M","C",39,5,3
"F","C",52,18,3
"F","A",17,3,4
"F","A",27,12,4
"F","B",17,2,4
"M","C",21,6,5
"F","A",46,2,3
"F","A",26,12,4
"F","B",19,15,5
"M","B",17,18,5
"M","C",26,20,5
"F","B",15,1,4
"F","B",16,4,5
"F","C",16,1,3
"F","A",20,5,3
"M","A",41,7,5
"F","A",20,5,5
"F","B",22,4,5
"F","A",24,4,4
"F","B",26,7,3
"F","D",21,2,4
"F","A",26,2,3
"M","B",26,2,3
"F","B",24,13,4
"F","B",32,10,4
"F","B",21,4,4
"M","B",19,14,4
"M","A",32,4,5
"F","A",27,4,3
"F","B",31,10,3
"F","B",15,1,3
"M","C",22,31,5
"F","B",15,2,4
"F","B",15,5,5
"M","B",22,9,4
"M","B",16,12,5
"F","A",23,8,5
"F","A",53,16,4
"M","D",28,1,3
"F","B",36,17,4
"M","D",37,18,5
"F","B",17,1,3
"M","A",25,8,3
"M","C",20,40,5
"F","B",22,1,4
"F","B",16,9,5
"M","B",36,4,5
"F","A",25,1,4
"F","A",35,10,6
"F","A",33,14,2
"M","B",20,10,4
"F","A",29,3,3
"M","A",52,13,5
"F","A",15,7,5
"M","B",26,14,4
"F","A",17,6,3
"F","A",25,1,1
"M","D",32,7,5
"M","C",21,10,5
"F","A",19,2,4
"M","C",21,7,5
"M","C",20,5,5
"F","B",19,2,4
"F","B",23,13,4
"F","B",24,5,4
"F","B",18,7,3
"F","B",16,20,5
"F","B",17,5,5
"M","B",15,1,4
"M","D",19,7,5
"F","A",20,3,4
"F","A",29,2,2
"F","A",17,10,5
"F","C",18,8,5
"F","A",17,7,5
"M","A",37,15,4
"F","A",29,2,2
"M","B",25,15,4
"M","B",23,15,4
"M","C",35,7,5
"M","B",16,17,5
"F","B",38,7,5
"M","B",22,5,5
"M","B",36,16,4
"M","C",23,21,5
"F","C",28,26,5
"M","B",19,14,5
"F","B",20,10,3
"F","B",32,8,4
"M","B",21,6,4
"F","B",19,5,5
"M","A",38,13,1
"F","A",46,16,4
"F","A",30,3,3
"M","B",34,15,3
"F","C",20,9,5
"F","C",27,6,5
"F","C",37,4,2
"M","A",25,15,5
"M","D",23,14,5
"F","B",40,12,3
"M","B",23,6,4
"F","B",15,5,6
"M","B",23,1,3
"M","B",23,5,4
"M","B",28,10,4
"F","D",19,2,4
"F","A",15,6,3
"M","A",21,10,5
"F","B",16,5,5
"F","C",44,3,3
"F","C",48,27,4
"M","B",27,13,4
"F","A",29,6,4
"F","A",18,2,3
"F","B",41,6,3
"F","B",24,4,5
"M","A",28,3,2
"F","C",20,7,5
"F","A",28,1,3
"M","D",17,6,3
"F","A",25,1,1
"F","B",21,4,3
"F","B",24,11,3
"F","C",36,18,3
"M","A",25,12,5
"F","A",30,5,3
"F","A",21,4,4
"M","B",28,6,4
"M","A",31,11,2
"F","A",17,3,3
"F","B",19,5,4
"M","A",27,15,5
"M","B",20,6,3
"M","C",16,4,4
"F","B",25,14,3
"M","A",38,42,4
"F","A",24,6,5
"F","B",25,6,4
"F","A",32,5,3
"F","C",37,1,2
"F","B",18,5,4
"M","A",22,7,3
"F","A",33,22,3
"F","A",39,3,2
"F","A",28,2,2
"M","A",20,4,3
"F","B",18,4,4
"F","A",36,1,2
"F","B",20,1,3
"F","A",20,3,3
"M","D",17,10,5
"F","B",21,7,3
"M","C",15,2,4
"M","B",24,1,4
"F","A",19,4,3
"F","D",30,11,3
"M","D",15,4,5
"M","B",25,12,5
"F","B",30,16,3
"M","B",42,10,3
"M","A",31,18,4
"M","A",20,2,4
"F","B",24,9,4
"F","B",28,10,5
"M","B",15,8,5
"M","B",21,9,5
"M","C",17,3,3
"M","C",33,9,3
"M","B",17,2,4
"F","A",26,3,3
"M","D",21,4,5
"F","C",22,1,3
"M","B",27,2,4
"F","C",15,7,5
"M","B",17,11,5
"M","B",20,9,5
"M","B",28,12,3
"F","A",25,2,3
"M","B",24,12,3
"F","C",16,6,4
"F","B",16,3,4
"M","C",15,5,4
"F","A",17,1,3
"F","C",22,3,3
"M","A",18,16,3
"F","A",26,2,4
"F","A",19,2,4
"M","A",20,2,3
"F","B",22,8,3
"F","D",31,8,2
"M","B",15,2,4
"F","A",18,1,4
"F","A",25,1,5
"F","B",16,2,3
"M","C",16,12,5
"F","C",26,18,3
"F","A",23,5,4
"F","B",23,17,4
"F","C",17,4,4
"F","A",29,8,4
"M","C",20,5,5
"M","C",26,7,5
"F","A",20,4,5
"F","A",28,6,3
"M","B",20,2,4
"M","B",32,3,3
"M","B",15,1,4
"F","B",25,10,3
"M","A",16,9,4
"F","A",33,1,3
"F","C",24,1,3
"M","C",31,5,3
"F","B",24,8,3
"F","B",15,1,3
"F","B",15,3,3
"F","A",15,2,4
"F","B",19,1,3
"F","A",28,1,1
"M","B",26,3,3
"F","A",34,10,3
"F","B",20,11,4
"M","C",21,20,5
"F","B",16,4,4
"F","B",17,21,5
"F","C",21,4,3
"F","C",21,4,5
"F","A",15,1,4
"F","A",36,15,3
"F","A",31,6,2
"F","C",15,6,3
"F","A",17,5,4
"M","B",19,18,4
"M","B",44,17,5
"M","D",16,10,6
"F","B",63,31,5
"M","C",19,6,5
"M","A",27,14,3
"F","B",22,8,4
"F","A",36,5,2
"F","A",21,6,3
"M","D",15,5,5
"M","A",20,9,4
"F","A",26,6,1
"F","D",16,1,3
"M","C",30,4,2
"M","B",19,5,3
"M","B",33,7,3
"F","B",25,1,3
"F","D",16,23,4
"F","A",18,4,5
"F","B",26,1,3
"F","A",20,1,3
"F","B",19,6,5
"M","A",20,8,5
"F","B",25,5,3
"M","A",31,5,3
"F","C",26,2,1
"F","B",22,13,3
"M","A",33,12,3
"M","B",15,1,4
"F","A",23,10,4
"M","B",16,6,5
"F","B",22,9,3
"F","A",32,8,2
"F","B",25,5,3
"F","D",26,2,3
"F","B",24,19,4
"M","A",26,12,4
"M","A",16,8,5
"F","B",15,3,3
"F","A",21,2,4
"M","A",25,7,4
"F","A",56,10,3
"M","C",18,11,5
"F","A",30,21,3
"F","A",26,4,3
"F","C",17,6,5
"F","C",26,1,1
"F","A",31,11,3
"M","B",15,2,3
"M","A",19,10,5
"M","A",26,0,3
"F","D",27,1,4
"M","A",19,2,4
"F","B",27,9,4
"F","A",25,4,3
"F","B",50,28,3
"F","A",33,5,2
"M","B",16,3,4
"M","B",27,7,5
"M","B",20,8,4
"M","B",32,3,5
"M","A",21,5,5
"F","A",40,18,3
"M","B",30,24,4
"F","C",34,11,2
"F","B",40,20,4
"F","A",35,5,3
"F","B",37,14,4
"F","C",16,1,3
"F","C",33,3,3
"M","C",16,4,4
"F","A",25,2,1
"F","A",15,1,3
"F","B",16,1,4
"M","C",32,16,5
"M","C",16,7,5
"M","A",29,13,3
"F","A",19,12,5
"M","A",27,6,3
"F","C",36,9,5
"F","A",37,7,3
"F","A",31,11,4
"M","B",20,5,4
"M","B",16,6,5
"F","B",22,7,4
"F","B",16,13,3
"M","C",22,7,4
"M","A",17,4,5
"M","C",26,10,3
"F","B",24,7,4
"F","B",34,23,5
"M","A",21,11,5
"F","A",35,7,3
"F","B",18,13,5
"F","A",38,10,3
"M","A",27,5,5
"F","B",25,12,4
"M","B",19,11,5
"M","D",24,3,3
"F","A",28,2,3
"F","A",54,12,3
"M","B",17,4,5
"M","A",34,5,5
"F","B",47,3,3
"F","B",48,11,3
"M","B",17,7,5
"M","C",15,5,5
"F","C",30,11,4
"M","B",17,1,3
"F","A",39,21,3
"F","B",19,2,3
"M","A",50,6,5
"F","A",26,0,5
"F","A",53,12,2
"F","A",34,1,3
"M","B",18,8,5
"F","B",32,10,5
"F","A",17,1,4
"F","A",17,3,3
"F","A",29,12,3
"F","D",23,9,5
"M","C",18,9,5
"F","B",22,4,3
"M","A",28,3,3
"F","B",15,13,4
"M","B",17,1,3
"M","A",17,2,3
"F","D",26,4,3
"M","A",24,15,5
"F","B",16,2,3
"F","B",28,20,3
"F","B",33,2,4
"M","B",23,8,4
"M","B",24,8,3
"F","A",24,2,4
"M","B",25,5,3
"F","B",31,26,3
"F","A",16,2,3
"M","B",18,4,4
"F","C",24,17,6
"M","C",16,18,5
"M","C",34,2,2
"F","B",18,14,5
"F","C",21,12,5
"F","B",18,4,5
"M","B",21,7,5
"M","A",30,18,5
"F","D",22,12,5
"F","B",21,12,3
"F","A",27,1,3
"M","C",21,6,3
"F","C",22,1,3
"M","B",20,2,4
"M","A",39,10,5
"M","D",15,5,5
"M","A",18,7,5
"M","C",15,11,5
"M","A",24,5,3
"F","B",15,6,4
"F","B",41,6,3
"M","B",52,19,5
"M","B",31,21,5
"M","B",27,16,3
"F","C",16,4,5
"F","B",22,8,3
"M","B",15,12,5
"M","B",16,6,4
"F","A",19,9,3
"M","B",25,17,3
"M","C",22,9,5
"F","A",45,6,5
"F","A",40,20,3
"F","A",29,11,3
"F","B",19,1,3
"M","C",16,4,3
"M","C",26,10,4
"F","B",19,2,4
"F","B",16,1,4
"F","B",19,14,3
"F","A",27,2,5
"F","B",21,2,4
"F","A",17,5,4
"F","C",21,16,5
"F","A",30,3,3
"M","B",16,6,5
"F","B",16,1,3
"F","B",66,20,5
"M","C",64,24,3
"F","A",29,5,2
"F","A",33,2,2
"F","D",36,18,4
"F","A",16,2,4
"M","B",31,17,5
"M","A",18,2,4
"M","C",29,17,5
"M","C",68,51,5
"M","C",19,12,3
"F","D",19,12,5
"F","C",26,1,1
"M","A",16,15,5
"F","A",29,1,2
"M","C",24,2,4
"M","B",28,18,3
"M","B",20,6,5
"F","B",17,3,4
"M","B",15,5,5
"F","B",16,3,3
"F","B",15,9,3
"F","A",40,22,1
"F","A",15,11,5
"F","B",17,2,3
"F","B",23,3,4
"M","A",34,13,3
"M","B",29,15,4
"F","A",16,3,4
"M","B",15,8,5
"F","B",33,11,4
"M","C",22,4,5
"M","A",15,1,3
"F","A",38,10,4
"F","C",16,5,5
"F","B",26,3,4
"F","B",24,11,5
"F","A",32,15,3
"M","B",15,2,3
"M","A",27,6,4
"F","A",24,1,3
"F","C",15,7,5
"F","A",30,2,2
"F","A",30,7,5
"F","B",19,4,4
"F","B",16,10,4
"F","C",49,32,5
"F","B",34,10,4
"F","C",22,7,4
"F","A",33,3,2
"M","D",15,10,4
"M","B",31,11,3
"M","A",30,1,3
"F","B",26,11,3
"F","B",26,3,4
"F","B",20,8,3
"F","C",27,18,4
"M","A",37,4,3
"F","B",19,3,3
"M","A",16,1,3
"F","B",22,11,5
"M","B",15,10,5
"M","B",22,4,4
"M","B",40,43,5
"F","C",19,12,3
"M","C",37,21,4
"F","A",39,4,3
"F","B",22,10,3
"F","B",18,5,4
"M","A",27,1,1
"M","A",15,1,4
"F","A",35,9,2
"M","C",27,16,5
"F","A",19,8,3
"F","A",33,9,3
"M","A",33,2,3
"F","A",27,10,4
"M","C",24,12,3
"F","C",15,8,5
"F","C",17,5,5
"F","B",15,4,5
"F","A",23,6,3
"F","A",18,9,3
"F","B",66,3,2
"M","B",17,16,5
"F","B",16,3,4
"F","A",34,11,4
"M","A",41,26,4
"F","B",21,2,3
"M","A",50,42,4
"F","B",18,7,5
"M","B",26,4,5
"M","A",20,14,5
"F","B",17,11,5
"F","A",28,4,4
"F","B",22,7,3
"M","B",21,7,5
"M","B",15,9,5
"M","B",18,1,4
"F","A",37,12,4
"M","C",16,4,3
"F","B",20,1,4
"M","B",23,1,3
"F","A",15,1,3
"F","C",16,5,5
"F","A",30,15,2
"F","B",15,5,3
"F","A",33,6,2
"F","A",34,16,5
"F","B",18,2,3
"F","A",26,4,3
"F","D",25,9,3
"M","A",47,9,3
"F","A",26,0,2
"F","C",22,1,4
"F","B",23,9,4
"F","A",42,32,3
"F","B",22,8,3
"F","D",19,9,4
"F","D",39,9,5
"F","B",16,1,3
"F","B",20,15,5
"M","A",15,1,3
"F","A",36,0,3
"F","A",28,14,4
"F","C",21,10,4
"M","C",18,3,4
"F","A",31,4,3
"F","C",29,1,3
"F","C",35,9,4
"F","B",20,2,4
"F","A",25,7,5
"F","B",15,1,4
"M","C",16,4,5
"F","B",19,11,5
"M","B",15,1,4
"M","D",15,10,5
"F","B",27,3,3
"M","B",15,1,4
"F","A",21,1,3
"F","C",16,26,5
"F","C",16,9,5
"M","A",22,8,5
"F","D",25,18,5
"M","A",39,13,3
"F","B",25,1,3
"F","A",33,8,1
"M","C",27,8,5
"M","A",19,4,3
"M","B",17,2,4
"M","A",17,3,3
"M","A",35,25,4
"M","B",18,9,4
"F","D",24,13,5
"M","B",25,2,4
"F","B",17,11,5
"M","A",26,3,2
"M","B",33,23,5
"M","C",20,3,4
"F","B",15,3,3
"M","C",16,4,5
"F","C",32,1,3
"F","C",18,24,5
"F","A",27,1,2
"M","C",17,3,3
"F","C",15,5,4
"M","C",22,6,3
"F","D",25,2,3
"F","B",25,9,5
"M","B",24,15,4
"M","A",29,9,3
"M","B",38,10,5
"F","C",37,5,2
"F","C",36,9,5
"F","D",26,6,4
"M","A",22,8,5
"F","A",37,8,4
"F","B",15,4,5
"F","C",27,1,3
"M","B",18,9,3
"M","A",23,12,5
"F","B",18,14,5
"F","B",19,1,4
"F","A",27,2,2
"F","B",40,11,2
"M","C",20,4,5
"M","B",32,3,2
"M","B",19,11,3
"M","B",15,5,3
"F","A",27,2,2
"F","D",22,21,5
"F","C",25,0,2
"F","B",15,1,4
"M","C",15,6,5
"M","C",29,21,5
"F","B",16,6,4
"F","A",26,3,2
"M","A",20,2,4
"F","A",47,3,3
"F","B",19,2,4
"M","B",29,15,5
"F","A",31,14,3
"M","C",25,1,1
"M","A",26,2,4
"M","B",31,17,5
"M","A",19,5,5
"F","B",34,19,3
"M","B",16,5,5
"F","A",25,3,3
"F","A",22,12,4
"M","C",23,10,5
"F","A",28,1,3
"F","B",16,1,4
"F","A",18,6,5
"F","A",35,1,3
"F","C",18,3,4
"F","B",15,1,3
"M","B",26,9,4
"F","A",26,3,3
"M","A",28,12,4
"M","B",15,2,3
"M","A",37,9,5
"M","B",19,6,5
"F","A",33,7,1
"M","D",21,6,4
"M","B",16,1,5
"M","A",15,7,3
"M","B",30,18,3
"F","D",34,2,2
"F","C",34,12,3
"F","C",31,3,3
"F","A",20,4,4
"M","B",15,1,5
"M","C",30,15,5
"M","C",42,46,5
"M","B",17,4,3
"F","C",19,9,5
"F","C",19,6,5
"M","A",31,8,3
"M","C",22,7,5
"M","C",34,10,5
"F","D",18,16,5
"F","A",37,2,4
"F","B",15,5,5
"F","C",21,8,3
"F","B",16,9,4
"F","A",25,11,4
"M","B",42,21,5
"F","A",15,5,4
"F","A",32,4,2
"F","A",16,11,3
"F","C",21,24,5
"M","B",21,24,5
"F","C",20,13,5
"M","B",35,14,3
"M","C",42,5,3
"F","C",36,1,2
"M","A",35,2,3
"M","B",28,20,4
"M","A",35,1,2
"M","A",28,11,3
"F","A",26,23,3
"M","B",18,3,3
"F","A",30,8,3
"F","A",27,3,3
"M","A",33,1,3
"F","A",35,7,3
"F","A",20,10,5
"F","B",20,1,4
"F","A",23,9,3
"F","A",29,2,3
"F","A",25,14,1
"M","B",30,26,5
"F","C",21,4,3
"F","A",25,12,3
"F","C",28,1,3
"F","A",33,4,3
"F","B",28,8,4
"M","A",32,2,3
"F","B",22,9,3
"M","B",15,5,5
"M","D",32,16,3
"F","A",25,0,3
"F","A",28,1,3
"F","D",33,11,5
"F","B",15,4,5
"F","A",20,3,4
"M","A",23,7,4
"F","C",19,6,4
"M","B",15,9,5
"M","A",24,9,3
"F","D",26,0,4
"F","C",16,4,5
"M","D",25,7,5
"F","A",27,3,3
"F","C",19,11,4
"F","D",54,11,3
"M","C",15,4,5
"F","A",16,4,6
"M","B",17,4,3
"M","A",17,3,4
"M","C",18,6,5
"M","B",18,2,4
"M","C",22,6,5
"F","C",16,18,5
"F","A",25,9,3
"F","B",47,17,3
"F","C",30,13,4
"F","A",36,1,3
"M","B",21,9,4
"F","B",16,4,5
"F","B",16,6,3
"M","B",18,12,5
"M","C",34,15,5
"F","A",22,15,3
"F","B",26,11,3
"F","B",24,7,4
"F","B",19,5,4
"M","B",17,16,5
"F","A",71,7,3
"F","C",36,5,5
"F","D",16,5,3
"M","B",19,1,4
"F","D",17,9,5
"F","A",35,2,2
"M","A",20,8,5
"M","C",31,14,5
"F","B",29,8,2
"M","C",19,9,5
"F","B",37,17,5
"M","B",19,1,4
"F","A",31,9,3
"F","B",22,29,5
"M","A",25,5,5
"M","C",16,7,5
"F","C",16,1,3
"M","D",21,8,5
"M","A",18,12,5
"F","B",21,4,3
"F","A",26,9,3
"F","D",15,5,5
"F","B",17,8,4
"F","A",16,3,4
"M","A",21,3,4
"M","B",15,6,3
"F","B",20,3,3
"F","A",64,23,3
"F","A",26,7,4
"F","B",37,14,4
"F","B",15,2,4
"F","B",18,3,4
"F","A",32,8,3
"F","C",22,15,5
"M","B",17,3,4
"F","A",17,3,3
"F","A",30,6,2
"F","C",17,2,3
"F","B",51,28,4
"F","B",21,2,4
"F","B",20,4,5
"F","A",23,7,5
"F","A",37,19,4
"M","B",19,11,5
"F","A",56,32,4
"F","A",29,1,2
"M","A",37,3,4
"M","A",33,29,5
"M","C",24,1,3
"F","B",17,2,3
"M","B",23,6,4
"F","A",26,1,1
"F","C",27,16,4
"F","A",32,4,5
"M","A",37,8,2
"F","A",30,2,4
"F","C",28,7,4
"F","C",25,9,3
"M","B",23,7,3
"M","B",21,2,3
"F","D",28,13,3
"F","C",19,4,3
"M","B",25,19,5
"F","C",33,21,4
"F","A",25,14,4
"M","C",38,12,3
"F","B",21,9,4
"F","A",30,3,4
"F","B",26,8,3
"M","C",16,1,3
"M","A",43,14,5
"F","B",19,6,3
"F","C",25,2,2
"F","B",47,19,3
"F","A",34,11,5
"F","A",33,9,3
"M","B",20,2,4
"F","B",26,15,3
"M","B",21,17,5
"M","C",20,6,5
"M","B",29,16,4
"M","C",34,7,6
"F","B",31,7,5
"M","B",30,25,4
"F","B",29,13,3
"F","B",29,4,5
"F","B",18,3,4
"M","B",56,5,5
"F","C",15,10,5
"F","B",33,6,3
"M","B",24,12,4
"M","A",25,13,4
"F","A",23,22,5
"F","B",26,11,4
"F","A",25,1,3
"F","C",35,17,5
"F","C",31,15,4
"F","D",48,6,3
"F","A",25,7,2
"F","B",27,16,3
"F","B",27,3,3
"F","D",33,15,3
"M","A",15,2,3
"F","A",26,2,3
"F","C",17,3,3
"M","C",16,7,3
"F","B",32,8,5
"F","B",19,8,4
"M","A",38,10,3
"F","C",23,12,5
"F","B",17,8,5
"M","A",27,2,4
"M","A",16,9,5
"F","B",15,10,3
"M","A",42,5,5
"M","B",16,6,5
"F","C",16,5,5
"M","B",18,9,3
"F","A",16,7,5
"M","B",19,3,3
"M","B",18,4,3
"F","C",17,8,5
"M","B",15,1,4
"F","C",29,11,4
"M","D",39,9,3
"M","B",21,11,4
"F","A",35,16,3
"M","B",17,5,5
"M","C",36,5,4
"F","A",15,7,3
"M","B",17,5,5
"F","B",18,3,4
"F","B",26,10,3
"F","C",26,5,3
"F","C",27,4,3
"M","B",26,11,5
"F","B",21,5,4
"F","B",36,22,3
"F","A",25,4,3
"F","A",27,2,4
"F","A",30,1,3
"M","B",31,11,3
"F","A",30,12,3
"F","C",28,10,3
"F","B",19,1,3
"F","B",59,42,4
"F","B",24,10,3
"M","C",40,11,3
"M","D",15,2,3
"F","B",15,4,3
"F","A",27,2,4
"M","C",18,3,4
"F","A",23,8,4
"M","B",19,7,3
"F","B",34,26,5
"F","C",15,10,3
"M","C",17,18,5
"F","A",15,4,5
"M","A",29,13,4
"M","B",20,3,4
"F","B",20,9,4
"M","C",21,8,3
"F","A",35,1,3
"F","B",15,9,3
"F","A",28,9,4
"F","A",34,10,3
"M","B",31,7,3
"M","C",30,2,3
"F","C",23,8,4
"F","B",30,5,3
"F","C",15,5,5
"F","A",33,1,3
"F","A",30,2,2
"M","B",35,9,3
"F","B",26,10,4
"M","A",21,9,4
"F","A",37,0,2
"M","B",31,14,4
"F","B",24,1,3
"M","A",61,13,4
"M","A",18,7,5
"M","B",25,7,5
"M","B",30,9,5
"F","B",16,4,4
"F","B",18,6,3
"F","D",21,3,3
"M","C",19,9,5
"M","B",17,2,4
"F","A",28,15,4
"F","B",30,17,3
"F","A",35,18,3
"M","C",17,6,3
"F","C",32,2,3
"F","B",19,10,3
"F","A",27,1,1
"M","B",31,11,3
"F","B",34,17,5
"F","A",27,6,2
"F","A",18,2,4
"F","B",22,8,3
"F","D",17,7,5
"F","A",15,4,5
"F","B",18,2,4
"F","C",25,4,3
"M","B",15,1,4
"F","C",21,15,5
"F","B",19,1,3
"F","B",19,6,3
"F","A",19,2,3
"M","A",16,2,5
"F","C",32,4,5
"F","A",18,17,3
"F","C",42,21,3
"F","B",27,1,2
"M","D",30,23,4
"F","A",27,4,2
"M","A",16,9,3
"F","A",28,8,2
"F","B",19,9,4
"F","A",27,0,3
"F","A",33,6,3
"F","B",22,7,5
"M","B",24,13,3
"F","A",50,10,2
"F","B",15,3,3
"F","B",25,9,4
"F","B",15,4,3
"M","A",28,7,4
"M","B",34,7,3
"F","B",19,4,3
"M","A",31,4,3
"F","B",30,9,5
"F","C",19,17,5
"M","D",17,5,5
"F","B",31,17,4
"M","A",19,9,5
"F","B",21,7,5
"M","C",34,21,5
"M","A",38,23,3
"F","C",16,3,4
"F","A",43,6,2
"F","A",21,7,3
"F","A",36,23,4
"M","C",21,7,4
"F","A",24,10,4
"F","B",21,10,5
"M","A",26,3,2
"F","B",18,9,4
"F","B",25,8,4
"M","C",15,3,4
"F","A",35,7,5
"M","B",22,4,4
"M","C",16,4,5
"F","A",28,1,2
"F","A",42,3,3
"F","A",25,0,3
"F","C",15,4,3
"M","C",15,5,3
"M","C",20,5,5
"M","C",16,4,5
"F","A",27,1,4
"M","A",35,21,5
"M","C",23,11,5
"F","B",18,4,3
"F","A",32,2,3
"F","C",15,4,5
"F","A",19,6,4
"F","B",17,1,3
"F","B",41,13,5
"F","A",27,0,3
"F","A",20,5,4
"F","A",17,2,4
"M","C",37,22,5
"M","A",18,6,5
"F","C",18,4,5
"F","A",17,3,4
"M","C",26,4,5
"M","C",17,7,5
"F","B",17,1,3
"F","A",16,10,5
"F","D",23,5,4
"M","B",17,4,4
"M","B",20,9,4
"F","C",27,1,2
"F","C",16,10,5
"M","D",26,5,5
"M","B",22,13,4
"F","A",38,7,5
"M","B",18,8,5
"M","C",17,11,5
"F","C",29,13,5
"F","A",28,8,5
"F","B",22,5,4
"M","A",24,15,5
"F","C",20,8,5
"M","B",29,5,3
"M","B",16,1,3
"F","B",41,1,4
"M","A",23,13,4
"F","B",32,15,3
