"Var1","Var2","Var4","Var9","Var10","Var11","Var12","Var13","Var14","Var15","Var16","Var17","Var18","Var19","Var20"
"F","D",31,4,4,"F","D","PO",27,2,1,3,4,4,5
"F","A",19,6,5,"F","A","AZ",29,1,2,2,0,2,3
"F","B",34,16,3,"F","B","ST",15,1,1,1,4,6,3
"F","B",18,5,3,"M","B","PO",26,2,1,4,2,5,6
"F","D",25,14,4,"M","B","EY",35,2,3,0,3,17,3
"M","B",26,10,5,"M","B","CB",21,1,0,0,2,3,3
"M","B",22,12,5,"F","C","PO",20,1,1,3,2,6,5
"F","B",38,11,3,"F","A","AZ",18,2,1,1,4,7,4
"F","C",16,1,3,"F","A","AZ",24,2,1,3,2,6,3
"M","A",21,6,5,"M","C","EY",20,0,2,5,3,5,5
"M","C",15,12,5,"M","A","PO",16,2,1,2,1,11,5
"F","A",32,1,4,"F","B","EY",17,0,0,1,5,7,4
"M","A",17,2,3,"M","B","AZ",18,0,0,1,2,6,3
"M","C",20,6,5,"F","A","AZ",28,1,2,2,1,3,3
"F","A",17,1,3,"F","A","PO",22,2,1,2,4,7,3
"M","A",21,5,6,"F","A","AZ",25,1,0,1,0,7,3
"F","A",32,6,3,"F","A","PO",22,1,1,3,0,10,5
"M","A",26,2,2,"F","B","AZ",19,1,0,0,1,7,4
"F","A",16,6,4,"M","C","PO",30,1,1,1,1,1,1
"M","C",16,12,5,"F","C","PO",40,1,4,2,3,30,4
"M","A",23,6,5,"M","C","PO",25,5,1,1,2,9,5
"F","A",29,1,2,"F","C","ST",28,0,3,0,1,9,3
"M","A",35,2,3,"F","B","AZ",27,2,1,1,3,8,4
"F","B",23,26,5,"M","B","AZ",15,1,1,0,2,5,3
"F","B",15,12,5,"F","A","AZ",28,0,1,0,3,13,3
"F","B",24,6,3,"M","B","EY",24,1,1,3,2,4,3
"F","A",27,5,4,"F","B","PO",17,4,0,5,2,5,5
"F","A",47,29,5,"M","A","IC",32,0,1,2,2,4,2
"F","A",28,10,4,"F","C","PO",25,3,1,4,2,5,4
"M","B",15,9,5,"F","B","EY",20,3,0,1,2,4,4
"M","B",25,3,3,"F","B","CB",18,4,1,0,0,4,5
"F","B",22,4,3,"M","B","AZ",24,3,1,5,3,7,5
"M","C",27,17,5,"F","B","CB",16,0,4,1,2,1,3
"M","A",30,1,3,"M","A","IC",31,2,1,0,1,21,3
"F","A",15,1,3,"M","C","AZ",29,1,1,2,6,16,3
"F","A",32,3,3,"F","D","CB",15,1,1,4,6,5,3
"F","C",26,1,1,"F","A","PO",17,2,0,5,2,10,5
"F","A",18,7,5,"M","B","CB",17,2,2,4,2,6,4
"F","C",15,5,5,"M","D","PO",22,5,0,5,1,11,5
"F","B",36,15,3,"F","B","CJ",15,0,0,1,1,1,4
"F","C",25,1,4,"M","C","PO",25,1,0,0,2,8,4
"F","A",21,1,3,"F","D","CJ",35,0,1,2,1,8,3
"F","A",26,2,3,"F","A","PO",37,0,2,0,5,21,4
"M","C",15,9,4,"M","A","ST",55,3,1,2,0,9,1
"M","B",17,2,4,"F","B","ST",27,5,1,1,0,6,5
"F","B",25,1,3,"M","C","AZ",33,2,0,0,2,3,4
"F","A",43,6,4,"M","A","PO",18,2,0,2,2,26,4
"F","B",27,9,4,"F","B","ST",46,2,1,0,1,1,3
"F","D",38,14,3,"F","B","EY",19,4,0,4,2,4,5
"F","A",25,2,4,"F","B","CJ",31,2,1,2,0,2,3
"M","D",27,19,5,"F","B","CJ",15,1,1,0,1,8,4
"F","B",19,1,4,"F","B","AZ",31,2,0,4,2,8,5
"F","B",17,2,3,"F","C","PO",17,2,1,2,0,7,5
"F","B",31,3,3,"F","C","PO",28,2,3,0,2,3,4
"M","A",39,8,3,"F","A","PO",27,3,2,1,3,18,3
"M","A",28,2,3,"F","B","PO",23,2,0,6,5,16,5
"F","A",30,12,3,"M","B","IC",17,0,1,4,1,6,5
"F","C",19,7,4,"F","B","CJ",18,1,1,0,3,5,3
"F","B",16,2,3,"F","A","PO",25,0,1,1,0,2,3
"M","D",47,5,5,"M","A","PO",16,2,2,0,2,3,3
"F","A",50,1,4,"F","C","PO",20,4,2,3,1,5,5
"F","B",15,16,3,"F","B","PO",15,3,1,3,4,9,5
"F","A",26,1,3,"F","A","EY",29,1,1,0,0,3,2
"F","B",29,13,3,"M","A","PO",15,1,1,0,0,1,3
"M","C",18,1,3,"M","A","IC",27,2,1,0,0,5,2
"F","B",19,6,5,"F","B","AZ",34,1,2,2,3,14,5
"M","B",21,10,4,"F","C","CJ",33,1,1,1,0,1,3
"F","A",21,2,4,"F","C","PO",53,0,2,2,4,33,3
"M","A",43,25,5,"F","C","IC",28,0,1,0,4,3,4
"M","B",15,1,3,"F","C","PO",17,1,2,1,2,1,4
"F","D",19,32,5,"F","A","AZ",35,0,0,0,1,17,3
"M","A",15,4,4,"M","B","PO",22,2,2,2,5,14,3
"M","B",27,4,3,"M","B","AZ",35,4,2,2,3,10,3
"M","C",19,4,5,"F","B","AZ",63,2,0,2,3,36,4
"F","B",23,5,5,"F","C","PO",28,1,0,0,0,1,3
"M","A",22,11,6,"M","D","EY",16,1,3,0,0,3,4
"F","C",23,2,3,"M","B","CB",28,2,0,2,5,3,3
"F","A",30,32,4,"M","B","CB",25,3,2,4,4,12,5
"F","A",42,2,2,"F","A","EY",15,0,0,2,5,1,3
"F","B",15,2,4,"F","A","IC",30,2,0,1,4,9,3
"M","D",22,11,5,"F","C","EY",29,2,0,1,4,10,3
"M","A",18,6,4,"F","B","IC",15,0,2,2,3,1,3
"M","B",19,6,5,"F","A","AZ",42,0,0,0,2,42,4
"F","B",39,7,5,"F","D","CJ",15,1,2,1,3,12,4
"M","C",41,15,5,"F","C","AZ",30,1,0,1,2,3,3
"F","C",16,1,4,"F","B","CJ",31,1,3,0,2,13,3
"M","B",34,11,4,"M","A","IC",16,0,1,2,2,5,4
"M","B",28,17,5,"F","B","EY",18,1,2,2,4,9,4
"F","D",28,22,4,"F","B","ST",17,2,1,2,4,1,4
"M","A",28,4,3,"M","B","CB",20,3,0,0,4,10,4
"F","B",30,3,3,"M","A","CB",17,3,1,2,3,15,5
"M","B",28,8,4,"M","A","AZ",38,3,4,1,0,2,3
"M","C",19,9,5,"F","A","PO",17,2,1,0,3,2,3
"F","A",30,5,3,"F","B","IC",21,0,0,0,6,6,3
"F","C",26,1,3,"F","A","PO",20,0,0,0,1,1,3
"M","C",16,32,5,"F","B","PO",29,1,0,0,0,8,4
"F","A",28,14,5,"F","A","CJ",23,0,2,0,3,4,4
"F","C",18,1,4,"F","C","PO",18,2,2,3,1,40,5
"M","D",44,27,4,"F","A","CB",22,3,3,7,3,16,5
"M","A",31,11,3,"F","C","PO",17,2,1,1,4,4,4
"M","A",25,1,3,"M","B","AZ",28,3,0,2,7,24,3
"F","B",16,2,3,"F","A","IC",27,2,2,2,2,6,3
"M","C",30,7,1,"F","A","PO",49,1,1,1,1,5,3
"F","C",18,11,5,"M","B","CB",31,3,0,1,2,17,4
"M","C",27,12,5,"M","B","EY",16,0,0,2,1,5,3
"F","A",26,4,5,"F","C","AZ",43,2,3,0,1,18,5
"F","A",17,5,5,"F","B","CJ",19,1,1,1,3,4,3
"M","A",41,14,4,"M","B","AZ",26,0,2,0,2,7,4
"F","B",17,6,4,"M","B","CB",37,2,0,1,2,19,3
"M","B",24,9,3,"F","D","PO",17,1,0,5,6,4,5
"F","A",20,18,5,"M","A","AZ",18,2,2,4,0,8,5
"M","B",15,3,3,"F","A","PO",15,2,0,2,4,1,4
"F","B",18,6,5,"F","B","CB",17,1,0,0,1,3,4
"M","A",21,2,3,"F","A","PO",35,1,4,0,4,25,4
"F","C",28,3,3,"F","B","AZ",29,1,1,4,0,5,3
"F","C",23,8,3,"F","A","PO",19,2,1,1,0,5,5
"F","A",25,1,2,"M","A","ST",28,2,2,1,2,4,3
"M","D",15,2,3,"F","D","CJ",22,2,1,3,9,11,4
"F","A",15,9,4,"F","A","AZ",26,1,0,0,3,10,4
"F","A",54,2,2,"F","C","PO",22,0,1,1,6,11,3
"F","B",25,3,3,"F","B","IC",18,0,0,1,4,4,3
"F","C",26,9,5,"F","A","CJ",28,2,4,0,0,8,2
"M","B",18,11,5,"M","A","CJ",20,1,0,1,5,3,3
"F","B",28,7,4,"F","B","AZ",17,1,2,5,2,6,5
"F","C",34,13,4,"F","B","AZ",32,3,3,6,2,13,5
"F","A",24,7,4,"F","B","PO",17,0,0,1,5,2,4
"M","A",17,4,5,"F","B","AZ",18,1,3,0,1,3,3
"F","B",18,4,4,"M","B","PO",29,1,1,0,1,12,4
"M","C",24,9,5,"F","B","ST",25,1,2,0,0,1,3
"F","B",32,18,4,"F","B","IC",43,2,1,0,0,12,4
"F","B",22,5,3,"M","D","AZ",20,5,1,7,5,4,5
"F","B",16,1,4,"M","A","AZ",16,1,1,1,1,2,3
"F","D",16,7,5,"M","A","PO",25,3,0,2,0,6,5
"F","B",15,2,4,"M","C","ST",29,2,0,1,6,29,3
"M","C",16,14,5,"M","A","AZ",16,0,1,4,1,12,5
"M","C",26,2,4,"M","A","EY",33,1,2,1,4,22,4
"F","A",39,3,2,"M","A","EY",36,2,1,0,2,20,4
"F","A",15,3,3,"M","B","EY",22,2,3,0,4,1,3
"F","A",16,7,3,"F","B","CB",20,3,1,1,3,1,4
"F","A",22,8,5,"F","C","CJ",37,1,0,2,3,15,4
"M","B",22,4,3,"F","C","EY",40,0,1,0,2,24,3
"F","B",15,5,6,"F","A","AZ",27,2,2,1,0,3,2
"F","D",26,1,3,"F","C","AZ",27,1,1,1,2,5,4
"F","D",61,10,3,"M","C","IC",26,0,1,1,1,4,4
"M","C",15,2,4,"M","B","ST",24,0,0,4,4,9,6
"M","A",25,2,3,"M","A","CJ",25,3,0,1,3,14,5
"F","A",26,1,2,"M","B","PO",16,1,4,3,2,5,5
"F","B",17,9,4,"F","A","CJ",29,1,0,5,6,25,4
"F","C",27,5,5,"F","B","PO",17,1,0,4,2,5,5
"M","B",26,3,3,"M","B","CJ",15,4,0,3,3,7,5
"F","B",25,4,4,"M","B","AZ",42,1,0,3,3,55,5
"F","A",21,7,3,"F","B","AZ",20,4,2,1,2,9,5
"F","A",27,1,3,"F","C","CJ",26,2,0,0,1,9,5
"M","A",28,5,5,"F","A","ST",17,0,2,2,3,4,4
"M","C",18,4,5,"M","B","CB",17,0,2,1,5,3,5
"F","A",28,13,2,"F","A","PO",21,2,0,0,0,3,3
"F","B",30,7,4,"F","B","PO",42,3,2,4,3,5,5
"F","B",15,1,3,"M","B","CB",26,0,1,1,2,12,4
"M","B",19,8,5,"F","A","IC",36,1,0,0,1,15,3
"M","C",20,9,5,"F","A","EY",31,0,0,1,3,9,4
"M","C",16,8,5,"M","A","CJ",15,0,2,2,6,5,4
"F","C",26,6,4,"M","B","PO",39,1,1,3,4,14,5
"F","A",25,4,3,"M","B","EY",20,1,4,1,3,13,4
"F","A",29,8,3,"M","A","PO",31,1,2,1,1,1,2
"F","D",27,15,4,"F","B","EY",26,0,1,1,0,1,3
"M","C",17,40,5,"F","A","AZ",30,1,1,2,2,3,3
"M","B",18,9,3,"F","B","AZ",18,0,2,1,2,2,4
"F","C",31,16,3,"F","A","CB",21,0,2,0,3,4,3
"F","B",39,24,4,"M","B","CB",25,4,0,1,5,17,3
"F","C",16,4,5,"F","B","IC",29,1,0,0,1,2,3
"F","C",31,1,2,"F","B","PO",24,3,0,3,2,7,5
"F","A",15,1,4,"F","B","CB",19,5,3,1,3,4,3
"F","B",27,21,5,"F","A","CJ",32,2,2,0,2,5,2
"M","C",15,4,5,"F","B","PO",38,5,1,2,1,10,5
"M","A",29,5,5,"F","A","EY",16,1,2,3,5,5,3
"M","A",37,8,5,"M","D","PO",16,2,0,3,3,13,5
"F","B",25,9,3,"M","C","CB",16,0,2,2,2,4,3
"F","A",19,7,5,"F","A","PO",25,0,0,1,1,1,3
"M","A",32,12,4,"F","B","PO",15,0,1,0,2,3,3
"F","A",26,1,3,"M","B","AZ",33,0,0,3,3,7,5
"F","B",29,8,5,"F","B","EY",26,2,0,0,4,5,4
"F","B",23,9,4,"M","B","AZ",30,1,1,1,0,9,5
"F","B",25,0,4,"M","A","ST",28,1,0,2,1,3,5
"F","B",25,4,3,"F","C","AZ",29,0,0,0,1,4,3
"M","B",15,4,5,"F","B","PO",18,2,0,1,1,19,5
"F","C",26,2,3,"M","A","PO",27,3,0,5,2,4,5
"F","B",15,17,4,"F","A","IC",17,0,0,1,5,3,4
"M","B",20,1,4,"F","B","AZ",32,1,0,3,0,3,2
"F","B",22,11,4,"F","B","CB",18,1,0,2,4,1,4
"F","B",43,23,4,"F","B","CB",30,1,0,2,5,8,3
"M","B",49,17,5,"F","A","CJ",28,1,1,0,1,27,3
"F","B",24,9,4,"M","A","ST",31,2,0,4,2,9,5
"F","B",19,2,4,"M","A","AZ",16,0,3,0,1,2,4
"F","A",27,17,3,"M","D","EY",36,1,2,1,3,20,3
"M","C",16,1,3,"F","A","EY",26,0,1,1,3,2,4
"F","A",17,3,3,"F","B","EY",18,1,0,0,4,5,3
"F","B",16,5,5,"M","C","PO",19,1,0,1,1,1,3
"M","B",15,6,5,"F","C","CJ",15,1,1,1,4,1,3
"F","C",15,2,4,"F","B","CJ",41,1,0,1,5,33,4
"M","B",21,5,5,"F","B","AZ",16,4,0,0,1,2,3
"F","A",15,3,4,"M","A","CJ",26,0,1,0,1,2,4
"F","A",29,0,2,"F","A","AZ",30,0,1,3,3,2,3
"F","A",28,19,3,"F","A","CB",33,1,1,1,1,5,4
"F","B",16,2,3,"F","B","CJ",17,4,1,2,2,6,5
"F","B",23,8,3,"F","A","EY",23,1,1,0,5,11,4
"F","D",22,15,5,"M","A","AZ",39,4,2,2,1,26,5
"F","A",28,1,3,"F","B","CJ",27,2,1,3,2,7,5
"M","B",15,23,5,"F","C","AZ",21,2,0,2,6,7,3
"M","B",32,9,3,"M","A","EY",16,2,0,2,3,1,3
"F","D",28,20,4,"M","A","CB",26,2,4,1,1,4,2
"F","A",28,2,3,"M","A","PO",16,3,1,3,1,8,5
"F","B",18,15,3,"M","A","IC",48,0,0,0,0,13,2
"M","C",26,8,3,"F","A","AZ",35,1,0,1,0,7,3
"F","B",19,2,3,"M","B","IC",17,1,1,4,3,5,5
"M","D",15,1,3,"F","D","EY",17,1,2,2,3,2,3
"F","A",15,3,3,"M","B","EY",24,1,0,0,2,2,4
"M","B",18,1,4,"F","B","EY",16,1,1,2,3,2,3
"M","D",16,5,5,"F","D","PO",19,2,2,0,1,3,3
"F","C",25,2,3,"M","A","CB",18,1,2,0,3,5,4
"F","A",26,3,3,"F","A","AZ",25,1,3,0,2,6,3
"F","C",31,9,5,"M","C","AZ",16,2,2,1,0,5,5
"M","B",32,8,5,"F","C","AZ",30,0,1,0,0,13,3
"M","D",25,17,5,"M","B","AZ",17,2,1,2,5,4,3
"M","B",26,8,3,"M","B","AZ",28,1,1,1,3,9,4
"M","A",19,5,3,"F","B","PO",19,2,5,0,0,9,5
"F","C",33,20,3,"F","B","PO",36,0,0,1,1,21,3
"M","A",38,7,2,"M","B","PO",28,0,0,2,4,6,4
"M","B",26,8,5,"F","B","EY",40,1,2,1,5,21,3
"M","B",19,3,4,"M","B","EY",16,0,2,0,4,2,4
"F","A",35,2,3,"F","A","AZ",25,1,1,1,1,4,3
"F","D",23,10,4,"F","B","PO",33,0,1,1,3,16,3
"F","B",29,8,5,"F","A","AZ",34,0,2,0,1,2,3
"F","A",26,0,2,"F","A","CB",20,2,0,0,1,3,4
"F","A",27,1,4,"F","B","CB",19,3,1,1,1,1,4
"M","C",20,4,5,"F","A","PO",26,1,2,0,1,1,4
"F","A",20,3,4,"F","A","PO",57,1,1,0,1,6,3
"M","B",31,15,4,"M","B","CB",20,0,1,1,1,1,5
"F","A",32,9,3,"M","B","EY",44,1,1,0,1,32,3
"F","A",24,18,3,"F","B","PO",15,0,0,0,2,7,3
"M","A",25,1,1,"M","A","CJ",34,1,1,2,1,5,5
"F","A",28,6,3,"M","B","CB",28,0,1,2,1,6,4
"F","C",30,6,5,"F","A","ST",16,1,2,0,5,1,3
"F","B",33,12,4,"F","C","AZ",27,2,0,1,1,10,5
"M","B",23,1,4,"M","C","AZ",28,2,1,0,2,9,5
"M","C",23,13,5,"F","B","PO",21,1,1,2,2,11,4
"F","B",15,4,4,"M","B","IC",38,0,2,1,5,15,4
"M","A",25,6,3,"F","C","PO",30,0,2,3,1,11,4
"F","A",24,22,3,"M","B","PO",15,1,1,0,1,1,3
"F","A",32,6,3,"F","D","CJ",16,2,0,0,1,4,4
"F","B",33,19,5,"F","B","PO",27,1,1,1,2,2,2
"F","B",23,15,4,"M","D","CB",16,3,0,3,2,6,5
"F","C",26,2,2,"F","A","AZ",27,2,2,1,2,3,4
"M","A",15,9,3,"M","C","IC",16,2,2,1,2,5,3
"F","C",21,6,5,"M","C","IC",18,0,3,1,5,7,4
"F","C",16,11,4,"M","A","AZ",15,0,1,1,4,6,4
"F","C",34,17,3,"M","B","CJ",18,1,1,1,4,3,3
"M","D",18,7,4,"F","B","EY",26,1,1,1,5,6,4
"F","A",25,3,3,"F","A","IC",27,3,0,3,5,10,3
"F","B",19,8,4,"F","D","PO",17,3,0,2,3,4,3
"M","B",15,9,4,"M","B","EY",15,1,1,0,2,12,3
"M","C",19,4,5,"F","A","EY",30,2,1,1,0,8,1
"F","B",29,7,3,"F","B","AZ",28,0,0,0,3,8,3
"F","B",15,3,3,"F","B","CJ",22,0,0,1,3,5,3
"M","A",23,7,4,"F","A","EY",34,2,2,0,4,9,3
"F","B",22,15,4,"F","A","ST",31,0,2,2,1,5,3
"F","B",30,9,4,"F","B","PO",24,0,2,5,6,11,5
"F","C",34,6,5,"M","C","PO",15,0,0,1,2,1,3
"F","B",25,4,3,"M","B","EY",15,2,2,1,3,4,4
"F","A",22,11,4,"F","A","ST",33,2,0,2,2,1,3
"F","B",29,9,3,"F","B","EY",25,0,1,0,4,10,3
"M","A",35,19,4,"M","B","AZ",25,0,1,1,4,6,4
"F","B",16,4,5,"F","A","PO",26,0,0,0,0,1,1
"F","D",18,10,3,"M","B","ST",22,2,0,4,4,1,4
"F","C",26,0,3,"F","A","CB",34,3,2,0,0,5,4
"M","A",24,5,4,"F","D","PO",32,3,0,2,2,9,5
"F","A",32,8,5,"F","A","PO",22,3,1,2,1,9,5
"F","B",15,6,5,"F","C","AZ",35,0,0,0,1,3,3
"F","C",24,15,5,"F","B","IC",38,0,0,3,0,6,3
"F","B",22,4,5,"F","A","IC",43,0,0,0,2,1,3
"M","C",19,11,5,"F","C","PO",17,4,0,2,3,7,5
"M","A",23,10,4,"F","D","IC",17,0,1,2,3,5,5
"M","B",17,1,4,"F","C","EY",19,1,2,0,2,5,4
"M","A",15,5,4,"F","B","ST",26,2,1,4,2,24,5
"M","B",22,19,5,"F","A","CB",27,0,0,1,2,14,3
"F","A",15,8,5,"M","C","PO",36,1,1,7,5,11,5
"M","A",31,24,5,"F","B","CJ",35,0,0,0,1,17,3
"F","B",39,5,3,"F","C","PO",39,2,2,3,2,38,5
"M","B",19,6,3,"M","B","IC",16,1,2,1,2,3,3
"M","A",17,5,3,"F","A","IC",36,1,1,1,0,4,2
"F","B",19,2,3,"F","A","PO",31,0,0,1,0,1,1
"M","C",18,10,5,"F","A","EY",28,0,0,1,0,7,3
"F","C",31,8,5,"M","A","AZ",31,2,3,3,2,8,5
"F","A",27,2,3,"M","B","IC",22,0,0,2,4,6,3
"F","A",27,8,5,"F","D","ST",39,2,1,2,0,9,3
"M","B",56,24,5,"F","B","EY",18,1,0,0,2,2,3
"M","D",24,13,5,"F","C","ST",28,0,0,1,0,4,3
"F","C",15,4,5,"F","B","ST",27,2,1,4,1,21,5
"F","C",39,14,5,"F","C","AZ",26,0,0,0,0,8,4
"M","D",23,5,5,"M","B","PO",15,0,0,0,3,4,4
"F","C",17,6,5,"F","A","CJ",15,1,1,1,4,5,3
"F","B",18,7,3,"F","B","PO",34,1,1,0,1,2,3
"F","A",42,3,3,"M","B","AZ",29,1,1,0,0,17,3
"F","B",24,3,3,"F","A","PO",28,1,0,2,2,7,5
"F","A",23,6,3,"M","B","EY",20,1,2,0,2,8,4
"F","B",23,18,4,"M","C","AZ",26,1,1,2,4,8,3
"F","B",25,7,4,"F","B","IC",17,0,0,1,3,3,3
"F","C",26,3,3,"M","D","AZ",19,2,1,4,5,5,5
"M","B",22,7,5,"M","A","CJ",19,3,0,1,5,3,4
"F","B",15,5,5,"M","B","ST",65,4,1,0,3,33,3
"F","C",21,5,3,"F","A","CJ",20,1,0,1,5,10,3
"F","B",16,6,5,"F","B","AZ",16,0,0,1,4,11,4
"F","B",38,7,5,"M","D","PO",27,1,2,1,1,2,3
"F","A",29,3,4,"F","C","PO",16,0,0,2,3,1,4
"M","B",30,12,3,"F","B","CB",17,2,1,0,1,4,4
"M","D",27,1,3,"M","A","AZ",38,0,0,0,0,11,1
"M","C",44,14,5,"F","C","CB",15,3,0,1,1,15,5
"F","B",15,3,4,"M","D","CB",18,0,3,1,2,1,3
"M","A",19,6,3,"F","B","EY",19,3,1,0,2,2,4
"F","C",20,4,3,"F","C","AZ",43,2,2,1,1,17,2
"F","A",31,6,3,"F","A","AZ",21,1,1,0,4,5,3
"F","B",21,7,5,"M","C","AZ",15,1,3,2,0,9,5
"F","A",27,8,3,"F","B","PO",22,1,1,6,3,7,5
"M","A",26,3,2,"F","C","PO",17,3,0,2,1,8,5
"M","C",16,9,5,"F","D","CJ",18,4,1,4,1,5,5
"F","A",21,6,4,"M","B","CJ",17,2,1,0,1,4,4
"F","B",20,3,3,"M","C","CJ",16,1,1,2,4,11,5
"F","C",23,14,5,"F","D","CB",23,0,0,0,2,5,3
"F","B",26,6,5,"M","B","EY",17,0,1,1,3,6,5
"M","B",16,5,3,"M","C","CB",15,0,1,1,2,10,5
"F","A",39,4,3,"M","C","IC",16,0,1,0,0,18,4
"M","B",19,5,3,"F","A","AZ",37,2,3,1,1,4,2
"M","A",26,7,3,"F","B","IC",20,2,1,2,3,6,5
"F","B",17,8,3,"F","A","EY",17,3,3,1,3,4,3
"F","A",35,13,5,"F","D","PO",15,1,0,4,1,4,5
"F","C",27,2,3,"F","B","CB",17,1,2,0,1,1,4
"F","A",28,0,3,"F","A","CJ",16,1,1,2,4,8,3
"F","C",32,11,4,"F","B","AZ",24,0,3,0,1,1,3
"M","C",16,3,4,"F","B","IC",16,0,0,2,2,2,4
"M","A",15,2,3,"F","B","AZ",16,0,0,1,6,4,3
"F","C",15,14,6,"F","B","AZ",31,2,2,2,0,7,3
"F","C",50,26,2,"F","B","PO",20,1,0,2,2,10,4
"M","B",17,4,3,"F","B","PO",20,2,0,6,4,4,5
"F","C",35,9,3,"F","C","PO",20,1,0,2,3,20,3
"M","B",27,5,3,"M","B","EY",24,4,2,2,1,17,5
"F","C",36,15,3,"F","B","PO",29,0,1,0,3,10,4
"F","B",28,25,5,"F","B","CB",18,0,0,3,5,1,4
"F","B",24,15,5,"M","A","PO",15,3,1,3,5,7,5
"F","D",27,2,3,"F","A","IC",25,0,0,1,0,13,4
"F","A",33,12,4,"M","C","PO",15,1,0,2,3,10,5
"F","A",24,8,5,"F","C","CB",31,0,1,5,2,25,5
"M","D",27,7,4,"F","A","CB",37,4,1,0,3,5,1
"F","B",40,11,4,"F","A","CJ",26,1,0,3,1,2,3
"F","A",15,1,4,"F","A","EY",23,0,1,1,4,12,4
"F","C",39,3,3,"F","B","CJ",24,2,1,0,1,5,4
"F","A",33,11,3,"F","A","PO",27,0,0,2,1,8,2
"M","B",19,8,4,"F","A","CB",18,0,0,3,3,6,5
"F","D",52,34,4,"M","A","AZ",19,3,1,3,2,11,5
"F","D",26,6,5,"M","C","IC",22,1,2,3,3,8,5
"F","B",17,2,4,"F","B","IC",17,4,2,0,2,3,3
"M","B",16,1,3,"F","B","PO",22,1,1,1,3,5,4
"M","A",22,13,3,"M","A","ST",25,0,0,3,1,1,4
"F","B",20,6,3,"F","A","AZ",30,0,1,1,1,3,3
"M","C",28,21,5,"F","A","ST",30,0,0,0,0,4,2
"F","A",27,5,3,"M","B","CB",15,2,0,4,1,4,5
"F","A",39,20,3,"F","B","PO",18,0,1,9,1,5,5
"F","C",29,1,3,"M","A","CJ",15,2,0,0,3,1,3
"F","C",41,20,3,"M","B","PO",25,0,0,0,3,13,3
"F","B",36,21,3,"M","B","PO",17,0,0,2,3,1,3
"M","A",20,6,3,"F","B","EY",21,3,0,4,3,7,5
"M","D",16,17,5,"M","B","ST",19,1,0,2,2,5,3
"F","B",20,5,3,"F","B","PO",27,1,0,4,3,6,5
"M","B",15,18,5,"F","B","CB",15,0,2,1,2,1,4
"M","A",27,1,3,"F","D","PO",29,1,2,0,0,6,5
"M","A",32,4,2,"M","D","IC",19,1,4,4,2,11,5
"F","B",37,17,3,"F","A","EY",29,0,0,2,4,11,4
"M","B",16,6,5,"F","C","AZ",16,2,2,5,2,9,5
"F","C",24,3,4,"F","B","AZ",25,1,3,1,2,9,4
"F","B",18,6,3,"F","C","CB",15,4,1,3,2,4,5
"F","B",18,4,5,"M","A","PO",33,2,0,3,1,10,5
"M","B",28,6,3,"F","C","AZ",15,0,0,2,0,17,5
"F","C",48,12,5,"F","C","EY",18,2,1,2,3,1,3
"M","B",16,5,5,"F","D","IC",25,0,0,0,2,1,3
"F","B",16,1,4,"F","D","EY",15,0,0,2,3,5,4
"M","C",29,8,5,"F","A","IC",25,0,2,2,1,1,3
"F","C",23,18,5,"F","C","EY",15,0,0,1,4,2,4
"M","B",20,7,3,"F","B","AZ",19,0,0,2,0,11,5
"M","A",30,10,3,"F","B","AZ",36,0,1,3,4,16,3
"M","A",29,17,3,"F","C","EY",22,3,0,1,2,5,4
"M","B",24,7,4,"F","C","AZ",18,1,2,2,1,8,5
"M","C",20,6,4,"F","B","ST",65,4,1,4,2,59,5
"F","D",15,6,5,"M","C","CB",40,3,4,3,0,11,3
"F","A",19,6,3,"M","A","IC",16,1,2,1,0,7,5
"F","A",28,2,3,"F","A","IC",25,0,0,0,0,0,2
"M","A",16,17,5,"F","A","IC",38,1,0,0,1,9,3
"M","A",25,4,2,"M","B","CJ",22,1,0,2,4,2,4
"M","B",16,4,5,"M","B","CB",35,5,1,0,1,21,4
"F","A",28,1,1,"F","C","PO",38,0,0,0,4,9,3
"F","A",31,4,3,"F","A","CJ",31,1,0,0,2,1,3
"F","A",45,16,2,"M","C","PO",25,3,2,3,3,8,5
"F","A",26,2,3,"F","A","PO",30,2,0,4,2,2,2
"F","B",36,13,3,"F","C","CJ",28,0,0,2,1,1,3
"F","A",21,7,5,"F","B","CJ",16,3,2,1,0,4,5
"F","A",28,10,4,"M","C","IC",17,2,0,0,3,2,3
"F","A",17,11,5,"F","C","AZ",22,3,5,3,5,3,3
"F","A",34,12,3,"M","B","AZ",15,2,0,2,2,7,5
"F","A",35,6,2,"M","A","PO",19,0,0,2,4,7,4
"F","A",19,2,4,"F","B","PO",20,0,0,1,2,8,5
"M","C",38,17,3,"F","A","AZ",19,4,0,3,1,6,5
"F","A",31,15,5,"F","A","EY",25,0,0,1,1,3,3
"M","C",23,5,5,"F","A","AZ",26,0,1,2,1,9,1
"M","B",23,6,5,"F","A","PO",19,0,2,1,1,1,4
"F","B",18,1,3,"M","D","PO",25,0,2,5,1,9,5
"F","A",19,13,5,"F","C","PO",15,0,0,4,2,4,5
"F","D",17,2,3,"F","A","AZ",20,2,0,3,2,4,5
"F","B",36,5,3,"F","B","IC",40,0,0,1,0,9,3
"F","C",26,7,3,"F","C","IC",26,3,3,1,0,10,2
"M","A",17,3,4,"F","B","AZ",46,0,2,1,2,49,3
"F","A",29,7,4,"F","A","PO",32,1,0,2,0,7,3
