"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"F","A","PO",45,3,3,1,0,9,2
"F","B","CB",25,2,0,0,3,14,3
"F","A","AZ",58,0,0,2,4,28,4
"F","A","AZ",34,4,1,1,1,1,3
"F","A","EY",17,0,2,0,2,4,3
"M","A","EY",45,1,1,0,2,7,4
"M","B","PO",19,0,1,4,2,7,5
"F","B","CB",16,0,0,0,2,1,4
"M","B","AZ",16,0,1,1,5,2,3
"M","C","PO",19,3,0,6,2,5,6
"F","B","AZ",24,0,2,3,5,16,4
"M","A","IC",20,0,0,1,3,1,4
"F","C","PO",28,0,0,2,1,13,5
"M","B","IC",36,1,0,0,0,16,4
"F","C","CJ",16,3,1,0,1,9,3
"F","C","PO",28,2,1,0,2,17,3
"F","A","AZ",36,2,2,1,1,5,3
"F","A","IC",39,0,0,0,1,3,2
"F","A","CB",37,2,2,2,1,7,3
"F","A","ST",54,1,0,0,2,18,3
"M","B","EY",16,3,3,4,3,7,5
"M","B","AZ",18,3,2,1,0,7,5
"M","B","CJ",26,0,2,0,4,13,4
"F","C","AZ",34,0,0,0,1,7,3
"M","C","CJ",15,2,1,1,0,5,5
"F","A","CB",16,5,1,4,2,7,5
"M","B","AZ",35,2,1,2,3,23,5
"F","A","PO",24,0,1,3,5,13,3
"F","C","IC",26,0,1,2,1,15,5
"F","A","EY",26,2,3,0,2,3,3
"M","A","CJ",17,1,0,0,1,3,3
"M","C","AZ",19,1,0,5,5,4,5
"F","A","EY",29,1,1,1,4,6,4
"M","B","AZ",20,2,1,4,2,5,5
"F","A","AZ",16,2,1,6,2,5,5
"F","A","PO",28,0,1,1,0,2,3
"M","B","IC",33,0,3,2,0,8,5
"M","C","AZ",25,0,0,2,0,5,2
"F","C","PO",20,3,0,3,2,24,5
"F","A","ST",27,1,0,1,0,4,3
"F","A","PO",26,2,3,0,0,4,3
"M","B","EY",19,0,0,2,4,4,4
"F","B","PO",20,0,1,0,6,7,3
"F","C","PO",20,1,1,4,1,8,5
"F","B","CJ",22,3,0,3,4,4,3
"F","C","IC",31,1,0,5,3,5,5
"M","C","AZ",31,3,2,1,3,5,4
"F","C","AZ",25,1,1,2,0,7,3
"F","B","ST",19,1,1,2,4,2,4
"M","C","PO",21,4,2,5,2,10,5
"M","C","IC",25,0,0,1,1,4,3
"F","B","PO",23,0,2,2,1,12,3
"F","B","PO",33,2,4,8,2,14,5
"F","A","AZ",21,1,2,0,2,6,4
"F","B","IC",29,4,3,0,1,3,3
"F","B","CJ",31,0,1,1,1,3,3
"F","A","ST",22,1,3,1,0,7,5
"M","A","PO",25,0,1,3,3,8,5
"F","B","PO",31,1,1,1,4,12,4
"F","B","PO",33,5,1,3,2,25,5
"M","B","AZ",18,1,1,2,2,2,4
"F","A","ST",15,3,1,1,0,4,5
"F","A","AZ",25,1,1,0,0,2,2
"F","C","PO",24,5,1,3,4,5,5
"F","B","CB",24,1,0,2,1,6,5
"M","A","PO",21,3,2,5,2,4,5
"M","B","IC",20,1,0,1,2,1,4
"M","D","AZ",15,0,1,2,2,5,5
"M","B","PO",54,2,3,1,0,9,5
"M","B","ST",22,4,0,2,1,7,5
"F","A","PO",19,3,0,2,3,3,4
"F","C","AZ",17,0,1,1,2,6,5
"F","C","PO",16,1,0,4,1,8,5
"F","A","PO",17,3,2,4,2,4,5
"M","B","IC",32,1,2,1,1,5,4
"M","B","EY",32,2,1,1,1,13,3
"M","D","ST",20,1,1,4,3,7,5
"F","A","PO",38,0,2,2,3,9,4
"M","B","EY",25,1,0,0,2,6,4
"F","D","EY",24,0,0,0,3,4,4
"F","B","AZ",33,0,0,2,0,3,2
"F","B","IC",16,0,0,1,0,5,5
"M","A","PO",15,4,2,4,2,8,5
"F","B","PO",53,1,0,6,1,11,5
"F","B","CB",41,3,0,4,1,10,5
"F","B","IC",31,0,1,1,3,3,2
"F","B","CB",21,0,1,1,3,1,3
"F","B","AZ",24,0,1,0,2,3,3
"M","C","PO",17,2,0,1,3,2,3
"M","C","PO",25,2,1,2,0,8,3
"F","B","IC",16,0,0,0,1,2,3
"M","B","CB",21,1,1,1,2,2,4
"M","B","CB",35,0,3,3,3,7,4
"M","D","EY",19,1,0,2,2,5,5
"M","A","PO",37,1,1,1,3,13,3
"F","C","CB",16,3,2,1,0,6,5
"F","B","EY",20,2,3,0,1,3,3
"F","C","EY",17,1,1,1,2,23,3
"M","D","AZ",24,3,3,2,2,11,5
"M","C","CB",25,3,1,3,6,2,4
"F","D","CB",24,2,0,4,2,15,5
"F","B","AZ",31,2,4,3,5,10,4
"F","B","PO",24,2,0,1,1,1,4
"M","B","CJ",21,4,1,0,2,4,5
"F","B","IC",19,1,4,0,0,1,3
"M","B","PO",15,0,3,0,4,1,3
"F","D","PO",16,2,0,3,2,7,5
"M","C","PO",16,0,1,2,4,13,5
"F","B","PO",21,5,1,1,2,6,5
"F","A","PO",24,1,1,0,2,18,3
"F","C","PO",19,1,0,2,4,5,3
"F","B","PO",19,1,3,1,3,2,4
"F","A","IC",26,0,1,2,2,12,5
"F","C","AZ",17,0,0,0,0,4,3
"F","C","EY",18,2,1,2,4,14,3
"F","B","AZ",15,2,1,6,4,5,5
"M","B","CB",16,3,1,2,2,7,5
"M","B","AZ",24,0,1,2,1,4,5
"M","A","AZ",24,2,1,1,1,1,4
"M","A","AZ",15,2,0,0,0,1,3
"M","B","AZ",17,1,1,6,6,4,5
"F","B","IC",32,0,3,0,3,2,4
"M","B","AZ",39,2,2,1,4,10,3
"F","B","PO",19,1,0,0,2,2,3
"M","C","CB",24,3,2,0,3,2,3
"M","A","IC",15,0,4,2,4,3,3
"F","B","CB",16,2,2,2,2,5,5
"F","A","AZ",26,1,2,0,0,7,2
"M","A","EY",26,0,1,0,1,2,4
"F","C","IC",19,0,0,1,1,3,3
"F","B","AZ",28,2,3,1,6,27,3
"F","A","PO",19,2,1,2,1,6,5
"M","C","EY",24,1,3,0,1,13,4
"M","B","PO",18,1,1,2,4,5,4
"F","A","AZ",26,1,1,1,1,1,2
"F","B","CB",16,1,0,2,4,2,5
"F","A","PO",15,2,1,0,3,3,3
"F","C","CB",40,0,2,1,0,7,4
"M","C","CB",15,0,1,0,1,1,4
"F","A","PO",26,1,2,1,0,17,3
"M","A","PO",34,0,1,0,3,21,3
"F","A","CJ",32,0,1,0,0,5,2
"M","A","IC",30,2,2,0,0,1,3
"F","B","PO",16,2,0,2,2,3,3
"M","C","EY",18,1,1,0,2,3,3
"F","C","CB",31,1,3,0,4,14,4
"M","B","AZ",19,1,1,0,1,2,4
"F","A","CB",34,0,0,0,0,1,1
"F","B","EY",19,1,0,1,1,1,4
"M","C","EY",15,1,0,3,3,6,5
"M","A","CB",23,0,0,1,2,11,3
"M","B","PO",19,2,0,2,3,9,5
"F","A","CJ",17,7,2,8,6,6,5
"F","B","EY",24,0,0,1,2,7,4
"F","D","AZ",31,1,0,2,2,0,2
"M","B","AZ",15,0,2,4,7,2,3
"M","B","ST",27,1,1,1,4,16,3
"F","A","CB",18,0,0,1,6,5,4
"F","C","CB",18,2,2,3,5,9,3
"F","A","AZ",17,0,1,1,6,9,3
"M","A","PO",28,0,1,2,4,26,5
"F","C","PO",16,2,1,4,2,17,6
"F","A","AZ",25,1,0,0,1,2,3
"M","A","ST",26,1,1,1,4,1,4
"M","A","PO",17,0,1,2,3,10,5
"F","A","PO",31,0,0,3,1,1,3
"F","C","IC",27,0,1,1,1,6,4
"F","A","AZ",30,1,2,0,2,14,4
"F","A","CB",37,0,3,2,2,1,3
"F","D","CJ",18,1,3,7,7,11,5
"M","B","AZ",17,2,1,2,3,5,3
"F","B","ST",22,0,3,1,3,8,4
"M","C","CB",16,4,1,2,2,5,5
"F","C","CB",23,4,1,1,1,7,5
"F","B","CB",21,4,2,2,3,18,5
"M","C","ST",31,0,0,3,2,18,5
"F","B","CJ",15,0,2,1,5,1,4
"F","A","PO",31,0,0,1,1,4,3
"F","B","PO",17,2,1,3,2,7,5
"F","B","AZ",20,1,1,1,4,6,3
"M","D","PO",37,0,3,2,0,17,5
"F","A","CJ",31,1,0,0,0,7,4
"F","B","IC",34,0,0,0,1,3,3
"F","C","PO",25,0,1,1,4,2,3
"F","B","AZ",20,0,0,0,1,5,3
"F","A","AZ",26,1,0,2,3,8,3
"F","B","PO",21,2,0,1,2,5,4
"F","A","CB",26,0,0,0,2,2,3
"M","A","PO",35,3,0,3,1,10,5
"M","B","CJ",51,2,0,5,2,16,5
"M","C","PO",19,3,0,3,1,8,5
"M","A","PO",16,1,1,0,1,8,5
"F","B","CJ",32,1,1,2,3,2,4
"F","B","EY",32,3,1,4,4,14,3
"M","B","CJ",15,1,2,0,4,1,3
"M","A","AZ",18,3,0,2,8,2,3
"F","B","AZ",15,2,1,3,0,9,5
"F","A","IC",36,0,0,1,0,11,4
"F","D","PO",24,1,0,1,2,6,5
"M","C","PO",25,3,0,5,3,9,4
"F","A","CB",25,2,0,1,0,1,2
"M","B","AZ",20,1,2,1,4,1,3
"F","A","ST",31,1,1,0,1,8,3
"M","A","IC",30,1,2,1,1,13,4
"M","A","CJ",25,1,1,0,0,1,3
"M","B","PO",31,2,0,1,1,7,4
"F","C","PO",17,2,0,5,1,5,5
"M","A","CJ",35,1,0,4,0,8,4
"F","B","PO",25,2,2,8,4,5,5
"F","B","EY",29,2,4,0,0,36,3
"M","B","CJ",17,0,0,1,2,1,3
"F","A","ST",27,1,0,0,1,17,4
"M","B","PO",18,2,2,2,2,19,4
"M","A","AZ",21,2,1,1,2,10,5
"M","B","CJ",20,2,1,1,2,2,3
"F","D","PO",17,0,1,2,6,3,3
"M","B","IC",26,3,2,2,3,13,3
"F","A","PO",32,2,1,0,0,13,2
"F","A","AZ",50,1,2,0,1,4,2
"M","B","PO",16,0,2,0,1,2,4
"M","B","AZ",15,0,1,2,1,5,5
"F","A","AZ",28,3,0,1,2,15,3
"F","A","AZ",29,0,0,0,2,1,4
"F","B","IC",23,3,1,3,4,4,3
"F","D","IC",32,1,1,3,2,3,3
"F","C","AZ",23,1,2,2,3,9,3
"F","B","PO",15,2,1,1,5,5,3
"F","B","EY",17,1,3,1,1,2,4
"M","B","CJ",16,0,0,1,1,1,4
"M","A","PO",42,4,0,3,2,29,5
"F","A","EY",16,1,0,0,2,3,4
"F","B","AZ",17,1,2,2,5,2,4
"F","B","PO",19,1,0,0,2,6,4
"M","C","CB",30,1,0,3,3,13,5
"F","D","CB",33,3,2,1,3,13,4
"M","A","CB",18,2,0,1,0,13,5
"M","A","CB",17,1,1,2,4,1,3
"F","B","EY",17,3,2,0,1,5,4
"M","C","AZ",38,0,1,0,0,11,3
"F","C","AZ",23,0,2,0,2,7,3
"F","B","AZ",20,1,2,1,6,10,3
"F","B","PO",19,1,0,1,1,2,4
"F","C","AZ",31,1,0,4,2,17,5
"F","A","AZ",16,4,4,3,2,20,5
"M","A","EY",18,0,4,2,2,3,3
"M","B","ST",19,3,0,2,1,8,5
"F","D","AZ",16,1,3,1,1,3,4
"F","A","PO",15,1,1,1,3,3,4
"F","C","AZ",17,3,1,0,1,6,3
"F","D","PO",21,4,2,2,3,4,5
"M","D","AZ",18,1,2,3,0,9,5
"M","A","PO",25,1,0,6,4,9,5
"M","B","PO",15,1,0,1,2,1,4
"M","C","AZ",17,5,1,2,0,5,5
"F","B","PO",16,2,0,3,3,1,4
"F","A","CJ",18,1,1,1,5,2,3
"F","D","CJ",22,4,1,3,3,18,5
"F","C","EY",18,2,1,0,0,3,4
"F","B","CB",34,3,1,3,3,20,5
"M","B","CB",17,1,0,0,0,6,4
"M","B","CB",51,3,0,3,2,24,5
"F","A","PO",49,0,0,1,1,11,3
"F","C","AZ",32,1,0,1,4,18,3
"F","B","CB",23,2,2,1,0,6,4
"M","A","CB",17,0,1,0,2,18,4
"F","C","PO",15,3,2,2,2,4,5
"M","B","AZ",29,0,1,1,4,7,3
"F","B","PO",19,1,1,1,5,9,3
"F","C","CJ",16,1,3,3,2,14,5
"F","B","IC",18,4,0,1,1,8,3
"F","B","EY",17,1,0,2,7,2,3
"M","A","CJ",25,4,1,3,3,9,5
"F","B","CB",17,0,1,1,2,4,4
"F","A","ST",16,3,1,7,3,10,5
"F","A","CB",36,2,2,1,1,10,3
"M","B","PO",20,3,0,3,2,5,4
"M","B","AZ",17,1,2,3,1,8,5
"F","B","AZ",30,1,2,2,3,9,3
"F","A","EY",28,1,0,0,0,0,3
"F","B","PO",27,2,1,0,1,2,3
"M","B","ST",16,0,1,1,5,10,3
"M","B","EY",27,0,0,0,2,1,3
"F","A","CB",31,1,4,0,0,1,3
"F","C","AZ",31,0,0,0,0,3,4
"F","B","CJ",18,1,1,0,0,5,4
"F","B","PO",15,0,0,0,0,6,3
"F","A","PO",39,0,0,1,1,10,3
"M","C","PO",15,1,2,6,7,4,5
"M","D","AZ",47,4,2,2,1,9,5
"F","A","AZ",32,0,0,1,1,7,3
"F","B","AZ",20,3,1,2,4,10,6
"M","B","PO",27,4,2,4,2,11,5
"M","D","CJ",22,0,0,1,1,1,3
"M","B","PO",20,4,1,4,2,11,5
"M","A","EY",27,0,1,0,4,8,3
"F","B","AZ",15,0,5,1,3,7,4
"F","A","CJ",27,0,2,0,2,15,4
"F","A","AZ",26,1,0,0,1,0,1
"F","B","EY",25,3,0,0,2,9,4
"F","B","IC",27,0,0,1,2,5,3
"F","D","AZ",16,0,0,2,0,4,5
"M","B","CJ",19,2,1,0,4,7,4
"F","B","EY",21,0,2,1,4,2,3
"F","B","PO",18,0,1,1,2,4,5
"F","B","CJ",20,0,2,2,5,3,4
"F","A","PO",26,1,1,1,0,10,2
"M","B","PO",16,2,2,4,3,4,5
"M","B","EY",16,0,1,1,3,1,3
"F","B","AZ",31,2,3,0,2,10,3
"M","B","CB",19,2,0,4,3,6,5
"F","A","IC",37,2,2,1,1,5,3
"F","A","IC",37,0,0,3,2,3,2
"F","A","PO",27,1,0,2,1,17,5
"M","B","CJ",26,1,1,1,4,8,4
"M","B","AZ",17,3,1,1,3,3,3
"F","B","AZ",26,1,1,1,3,9,5
"F","A","CJ",76,1,0,0,4,31,3
"F","C","PO",15,2,0,1,5,1,4
"F","B","IC",30,0,0,0,1,3,4
"F","C","CJ",16,2,1,2,3,5,4
"F","B","AZ",19,1,1,1,1,18,3
"F","A","PO",22,1,0,1,4,2,3
"F","B","PO",19,2,1,0,0,3,3
"M","D","PO",15,2,1,5,3,9,5
"F","B","EY",24,2,0,0,1,6,3
"M","B","CB",19,3,3,5,5,10,5
"M","A","EY",20,1,2,2,3,4,4
"M","C","CJ",23,2,0,2,2,9,5
"M","B","ST",46,4,2,2,1,7,2
"M","C","AZ",58,0,1,2,0,2,4
"M","B","AZ",41,3,2,2,1,21,5
"F","B","CB",21,0,1,0,2,2,4
"F","D","PO",36,2,0,2,2,14,5
"F","C","PO",17,2,2,2,2,6,5
"M","A","EY",22,2,0,4,0,12,5
"F","A","IC",28,1,1,0,0,2,3
"F","A","PO",21,3,2,3,0,21,5
"F","C","PO",45,1,1,4,1,25,5
"M","A","CB",36,1,1,2,0,6,3
"F","B","ST",23,2,1,2,2,7,3
"F","C","PO",18,1,0,0,0,21,3
"M","B","ST",31,0,0,2,4,23,3
"M","D","ST",18,1,2,4,3,4,5
"M","B","PO",29,4,2,1,1,29,5
"M","A","AZ",21,2,0,3,2,11,5
"F","C","AZ",19,0,1,1,2,3,4
"F","A","CB",25,1,0,3,3,24,4
"M","B","AZ",21,0,0,4,3,14,5
"F","C","CB",26,0,0,1,5,18,3
"M","B","PO",24,1,1,3,3,6,5
"F","B","EY",24,3,0,0,0,13,4
"M","B","PO",36,1,1,0,0,13,5
"F","A","IC",32,0,0,0,0,5,2
"M","B","PO",22,3,2,0,2,10,3
"F","B","EY",17,2,1,1,4,5,4
"F","C","PO",16,2,1,2,2,6,5
"F","A","ST",25,6,0,5,3,7,5
"F","C","ST",21,0,0,0,3,4,4
"F","B","AZ",19,1,1,3,2,10,5
"F","B","AZ",30,1,1,2,6,5,5
"M","A","PO",17,1,2,1,4,9,5
"F","A","AZ",31,0,1,0,1,7,3
"F","C","AZ",17,4,0,0,2,1,3
"F","B","CB",21,0,0,1,7,7,3
"F","B","CJ",29,3,1,0,0,10,3
"M","A","AZ",17,0,0,1,5,5,4
"F","C","PO",17,4,0,1,1,4,5
"F","A","AZ",42,3,2,1,0,2,3
"M","A","CB",28,0,1,1,4,5,4
"M","A","AZ",42,0,0,0,0,7,2
"F","C","CJ",73,2,2,1,1,30,3
"F","A","AZ",34,1,2,0,0,7,2
"M","A","CB",16,0,0,0,4,3,4
"M","A","PO",20,1,1,3,1,9,5
"F","A","PO",18,1,0,0,2,3,3
"M","B","ST",36,1,2,3,3,24,5
"F","A","AZ",26,1,2,1,1,8,4
"F","A","AZ",32,2,2,2,2,5,3
"F","D","AZ",26,5,1,1,2,5,3
"F","A","AZ",25,0,2,0,2,3,3
"M","A","EY",43,2,0,2,1,8,3
"F","C","PO",16,1,4,3,2,6,5
"F","A","EY",27,2,1,4,6,7,3
"M","A","CB",28,3,1,3,2,40,5
"F","B","PO",33,0,1,0,0,2,4
"F","A","CJ",17,1,0,2,6,1,3
"F","B","AZ",18,2,3,0,4,2,3
"F","A","CB",27,0,0,2,0,6,3
"F","B","AZ",15,0,0,0,5,1,4
"M","A","PO",15,1,0,4,3,6,5
"F","A","CJ",42,0,5,0,5,16,3
"M","B","AZ",22,1,1,1,6,4,4
"F","C","CB",30,1,0,0,3,6,3
"F","B","AZ",20,1,1,1,3,6,3
"F","C","PO",16,2,1,3,4,5,5
"M","A","PO",31,0,1,3,1,4,3
"F","A","CJ",21,2,1,2,2,3,3
"M","B","PO",21,2,0,0,2,1,3
"F","B","CB",30,0,0,1,1,17,3
"M","A","AZ",22,1,1,0,2,6,3
"F","B","AZ",17,0,1,1,2,6,4
"F","B","IC",17,1,1,0,3,4,3
"F","C","PO",22,2,1,2,8,8,4
"M","B","PO",31,1,2,0,2,26,4
"F","C","CJ",18,4,1,1,2,1,3
"F","A","IC",40,1,1,1,4,25,4
"F","B","PO",27,1,1,4,2,9,4
"F","C","EY",31,2,0,3,2,1,3
"M","B","AZ",19,1,1,1,1,9,5
"F","B","CB",23,1,0,2,6,4,3
"F","B","PO",25,2,2,0,1,7,4
"M","B","CJ",15,1,4,0,1,12,4
"F","B","ST",16,0,0,2,4,1,4
"F","A","CB",36,1,2,0,3,2,3
"F","C","PO",29,2,1,5,2,18,5
"M","B","CB",27,4,1,5,5,11,5
"F","A","EY",30,0,2,2,2,4,3
"F","C","EY",35,0,1,0,1,7,3
"F","A","CB",25,2,1,0,0,3,3
"M","D","ST",18,0,0,0,0,5,4
"F","A","ST",22,0,1,0,2,9,3
"M","B","AZ",23,1,0,1,4,12,3
"F","A","IC",25,1,2,0,1,1,3
"M","B","IC",15,1,3,1,3,1,4
"F","D","CJ",42,1,1,3,5,7,5
"M","A","CB",37,0,0,1,2,2,3
"M","B","CB",22,4,1,1,2,8,6
"F","A","CB",27,0,0,0,1,3,4
"F","A","CJ",24,2,1,0,7,4,4
"F","A","PO",27,2,2,2,1,10,3
"F","B","AZ",51,1,1,2,4,15,3
"M","A","EY",31,1,2,1,0,0,3
"F","B","PO",17,2,0,4,3,14,5
"M","B","CJ",27,0,1,0,1,10,5
"M","B","CB",17,0,4,3,3,3,3
"M","B","CB",25,0,1,1,1,8,4
"M","A","PO",19,4,1,1,0,5,5
"M","B","ST",18,0,2,2,3,1,3
"M","C","CJ",15,0,0,2,0,1,3
"F","B","IC",25,0,0,0,3,10,3
"M","C","CJ",20,0,1,0,2,2,3
"F","A","PO",27,4,1,4,2,18,5
"M","A","CB",19,1,2,2,4,9,3
"F","A","AZ",16,0,1,0,3,1,4
"F","A","PO",17,1,1,1,3,7,5
"F","B","EY",17,2,1,5,4,5,5
"M","A","AZ",29,0,1,0,1,15,4
"F","C","PO",32,1,1,2,1,5,5
"M","C","CJ",15,7,1,1,2,39,5
"F","A","CJ",18,1,1,1,3,2,3
"F","C","PO",16,4,2,1,0,8,5
"F","B","PO",37,1,2,1,0,5,3
"M","B","PO",38,3,1,6,2,19,5
"F","A","EY",23,0,1,0,1,4,4
"M","C","PO",21,1,1,3,6,5,5
"F","A","ST",16,1,0,0,4,2,3
"F","B","PO",27,1,1,1,1,7,5
"F","B","AZ",51,0,0,2,4,5,3
"F","A","PO",30,2,1,5,2,5,5
"F","C","ST",29,0,1,0,2,17,3
"M","C","IC",20,2,2,4,2,9,5
"F","B","PO",20,2,0,2,0,10,4
"F","A","AZ",50,0,0,1,1,1,3
"M","B","PO",15,1,2,0,1,6,4
"F","A","PO",40,0,1,4,2,9,3
"M","B","AZ",24,0,0,1,2,1,4
"M","A","IC",27,0,2,1,3,10,4
"M","D","PO",21,2,1,1,3,3,3
"F","B","EY",32,0,0,1,5,6,3
"M","A","PO",21,3,0,3,2,4,4
"M","C","AZ",16,2,1,1,2,1,3
"F","B","ST",28,1,2,0,1,9,4
"F","A","AZ",35,1,1,0,2,2,3
"F","B","AZ",29,2,1,1,4,10,4
"M","B","CB",40,1,0,2,1,8,5
"M","B","EY",19,2,3,0,2,3,3
"F","B","EY",26,1,2,0,0,1,3
"M","D","PO",23,1,3,6,2,7,5
"M","B","PO",34,1,4,1,4,18,4
"F","B","IC",50,2,1,0,1,19,4
"M","B","CB",45,1,0,0,1,33,3
"M","A","PO",20,2,0,2,2,6,5
"F","B","AZ",19,0,1,2,2,4,3
"F","B","CJ",26,2,0,5,7,13,3
"F","B","CB",17,1,2,1,2,2,4
"F","C","CB",32,1,0,3,0,3,3
"M","B","PO",16,1,3,1,3,3,3
"M","B","CB",26,2,1,5,2,4,6
"M","C","PO",20,1,1,1,5,1,3
"F","A","AZ",33,1,1,0,0,1,3
"M","B","PO",16,1,2,1,2,3,3
"F","B","EY",21,0,0,2,4,2,3
"M","C","PO",16,2,2,0,4,6,4
"M","B","EY",50,2,0,4,2,9,6
"F","B","CB",25,2,1,2,2,17,3
"F","A","AZ",15,1,0,2,7,1,4
"M","B","ST",15,2,2,2,4,2,4
"F","B","ST",19,1,1,3,4,4,4
"F","D","PO",19,1,1,3,3,4,5
"F","B","IC",25,1,0,0,2,6,2
"F","A","PO",15,3,1,3,2,6,5
"F","C","CB",34,3,1,0,0,5,3
"F","B","AZ",30,2,0,2,5,1,4
"M","C","PO",17,1,1,2,1,4,5
"F","B","CB",15,5,1,3,2,6,5
"M","A","PO",16,0,0,4,3,4,5
"M","B","PO",18,0,0,1,1,8,5
"F","A","IC",27,2,1,1,2,1,5
"F","A","ST",25,2,2,2,2,3,3
"F","A","AZ",26,2,1,0,3,11,4
"M","C","PO",18,3,2,0,1,4,4
"M","A","ST",19,1,3,2,4,16,3
"M","B","PO",47,2,0,1,0,29,3
"F","B","PO",17,0,0,2,3,2,4
"F","C","CJ",51,1,1,0,1,25,4
"F","C","CB",26,2,2,1,4,13,4
"F","B","PO",22,4,3,5,4,9,5
"F","A","AZ",26,0,1,1,3,15,4
"F","C","PO",39,2,1,2,1,21,5
"M","D","PO",18,3,0,2,2,6,5
"M","B","EY",45,0,1,1,1,4,2
"F","B","PO",16,2,1,2,1,6,5
"M","B","AZ",17,2,0,0,1,11,4
"M","C","CB",16,5,2,3,3,7,5
"M","C","AZ",21,1,0,2,6,3,3
"F","A","CJ",41,3,1,1,2,13,3
"M","D","ST",24,1,1,0,1,6,3
"M","B","AZ",18,1,3,0,2,4,3
"M","B","IC",15,1,0,0,2,1,3
"F","B","AZ",18,2,0,1,4,5,3
"F","B","AZ",16,1,1,1,4,4,4
"F","B","CB",16,1,0,0,1,1,3
"M","A","AZ",19,1,1,2,5,4,3
"F","B","AZ",18,2,0,4,2,30,5
"F","A","EY",15,2,0,0,1,3,4
"M","C","PO",16,2,0,2,1,5,5
"F","D","PO",22,0,1,4,1,11,5
"F","C","PO",35,0,1,0,2,20,3
"M","A","AZ",88,0,1,2,2,53,5
"M","A","AZ",19,0,0,1,4,6,4
"F","A","PO",18,6,1,3,2,6,5
"F","B","EY",16,1,0,2,2,4,4
"F","C","CB",15,1,0,1,2,9,4
"M","B","PO",24,2,1,4,4,11,5
"F","C","PO",26,2,0,1,4,7,4
"M","A","CB",34,2,1,0,3,15,4
"M","A","PO",44,3,1,1,0,17,3
"M","A","AZ",20,2,3,4,2,4,5
"M","B","PO",17,1,1,3,3,11,5
"F","A","PO",17,0,1,1,2,1,4
"F","B","PO",22,1,1,0,2,12,4
"M","B","IC",18,0,0,5,1,6,5
"M","B","CJ",27,2,1,5,1,8,5
"M","A","PO",16,0,0,2,1,6,5
"M","A","PO",16,1,4,1,1,12,5
"M","C","EY",21,0,1,1,1,16,4
"F","A","PO",21,1,0,0,2,5,3
"M","C","AZ",21,2,0,6,2,7,5
"F","A","EY",26,1,2,0,1,5,3
"M","B","PO",38,1,0,3,3,6,5
"F","D","PO",28,1,0,1,2,1,2
"F","C","PO",19,3,3,1,1,3,3
"F","B","CJ",28,0,1,1,4,15,4
"M","A","PO",25,5,2,3,4,9,5
"F","B","CJ",20,1,3,3,3,5,5
"F","B","AZ",23,2,1,2,0,6,5
"F","C","CB",15,1,3,0,3,1,3
"M","A","ST",25,0,0,0,1,13,4
"M","B","ST",22,2,1,1,5,4,3
"F","A","AZ",28,2,5,1,1,7,3
"M","D","ST",25,0,0,1,3,0,3
"F","B","EY",22,2,1,0,3,3,3
"F","B","EY",16,1,0,0,1,2,3
"F","B","PO",17,0,0,2,0,8,5
"F","B","EY",18,4,1,4,8,1,3
"F","B","AZ",15,3,0,1,2,7,5
"M","B","CJ",18,2,1,0,2,3,3
"M","A","PO",25,2,1,1,4,3,3
"F","B","CB",16,1,1,1,2,2,4
"M","D","EY",19,0,1,3,1,6,5
"F","A","PO",31,1,0,3,2,3,2
"F","B","EY",28,3,1,2,2,10,5
"F","C","AZ",32,0,1,1,1,8,2
"F","D","PO",16,1,1,0,0,8,4
"F","B","PO",17,3,0,3,3,6,5
"F","B","EY",27,0,0,1,3,12,3
"M","D","AZ",18,3,1,4,2,9,5
"M","B","EY",24,0,2,2,4,14,4
"M","B","ST",15,1,0,1,3,1,3
"F","D","PO",24,1,2,4,3,18,5
"F","C","CB",32,1,0,0,0,7,3
"M","B","AZ",24,0,0,2,4,1,3
"M","C","CB",21,5,1,3,2,6,5
"F","A","AZ",28,0,1,0,1,4,2
"F","A","CB",22,1,0,1,5,1,4
"M","B","CB",24,0,2,2,4,1,3
"M","B","AZ",27,1,0,4,1,8,5
"F","A","PO",25,2,1,1,1,0,1
"M","C","PO",18,1,0,4,3,7,5
"M","A","EY",17,2,1,0,3,4,4
"M","A","CJ",23,2,1,4,2,7,5
"F","B","CJ",30,2,0,2,4,1,4
"F","A","PO",28,2,1,3,1,17,5
"F","A","AZ",20,0,1,1,3,5,3
"F","A","EY",17,0,0,0,4,3,3
"F","C","CJ",41,4,1,2,2,15,5
"F","C","EY",16,0,0,1,1,7,4
"M","A","ST",18,3,1,1,0,6,5
"F","A","CB",21,0,0,3,1,17,5
"F","B","PO",24,1,1,2,3,10,3
"F","C","PO",20,1,1,5,2,7,5
"M","A","AZ",15,4,1,2,2,4,5
"F","B","IC",28,2,0,1,1,2,3
"F","B","AZ",36,0,0,0,1,10,3
"M","A","CB",20,0,1,3,0,9,5
"F","B","CJ",22,1,2,3,5,8,3
"M","B","ST",16,1,1,1,4,4,4
"F","B","PO",21,0,1,1,4,1,3
"F","B","CJ",18,0,0,1,2,3,3
"F","A","PO",51,2,2,0,1,7,2
"M","D","AZ",45,1,1,3,2,16,4
"M","C","CB",15,1,1,2,2,6,5
"F","A","AZ",29,0,1,0,0,5,3
"F","B","EY",24,3,2,1,4,14,4
"F","B","AZ",17,0,0,2,2,1,4
