"Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10"
"F","A","AZ",16,0,0,2,3,1,3
"F","B","PO",37,1,1,0,0,25,4
"F","C","PO",19,4,1,3,3,10,5
"M","A","IC",17,0,0,0,2,2,4
"F","A","IC",21,2,0,2,1,11,5
"F","D","CB",39,0,0,5,6,27,5
"F","D","IC",54,1,0,0,2,22,3
"F","D","CB",16,1,3,4,6,1,4
"F","B","CB",19,1,1,0,2,1,4
"F","C","IC",21,0,2,0,6,2,3
"M","C","AZ",23,5,3,5,5,7,5
"F","A","AZ",19,2,0,3,4,4,4
"F","C","PO",16,1,0,2,1,4,5
"M","D","PO",15,0,0,2,2,5,5
"M","D","AZ",18,0,0,5,2,10,5
"M","B","IC",24,1,0,4,4,8,3
"M","A","EY",17,1,2,3,3,2,4
"F","A","CB",19,1,2,1,3,4,4
"F","B","EY",35,1,4,2,2,4,3
"F","B","PO",21,1,4,0,1,8,4
"F","C","IC",28,2,0,1,2,14,5
"M","B","CJ",15,2,1,1,6,2,4
"F","C","AZ",18,0,1,0,4,1,4
"F","B","CJ",21,1,1,2,1,5,5
"M","B","AZ",20,0,0,0,5,4,3
"M","B","AZ",16,3,0,1,3,8,5
"F","A","AZ",33,1,1,2,1,1,3
"M","A","EY",17,0,2,2,4,9,3
"M","C","EY",21,1,0,1,1,1,4
"F","B","PO",18,0,0,2,6,12,5
"F","B","EY",23,0,0,1,3,4,4
"F","A","AZ",33,2,1,4,4,15,5
"M","B","PO",25,2,0,3,1,7,5
"F","A","IC",32,2,1,1,0,2,3
"M","B","AZ",24,0,0,2,3,8,3
"F","B","EY",20,0,2,2,2,1,4
"M","B","PO",32,2,1,2,0,9,3
"F","B","PO",21,2,0,1,0,5,5
"M","B","AZ",21,3,0,2,2,9,5
"F","B","IC",31,0,1,1,2,14,3
"M","D","PO",23,1,2,4,3,4,5
"F","A","CB",22,1,0,3,4,21,5
"F","B","EY",32,0,1,0,4,7,4
"F","A","PO",25,2,2,2,1,9,4
"F","A","AZ",54,0,0,0,0,14,3
"F","B","EY",20,0,0,1,5,10,4
"M","D","PO",23,2,0,1,1,7,4
"F","B","PO",22,0,2,3,1,6,5
"M","B","PO",16,1,0,0,1,9,3
"F","C","EY",28,0,1,1,4,4,3
"F","A","AZ",22,2,1,3,7,2,3
"F","B","ST",44,1,1,1,2,17,3
"M","A","CJ",15,2,3,1,4,1,3
"F","B","CB",29,2,0,0,2,10,4
"M","A","PO",23,1,0,3,3,4,5
"F","C","AZ",15,1,0,2,8,4,4
"M","A","IC",42,5,3,3,2,7,2
"M","B","CJ",28,2,2,2,0,7,5
"F","A","ST",34,1,0,0,0,9,3
"F","A","CJ",31,0,1,1,1,5,3
"M","C","ST",19,2,0,1,0,5,5
"F","C","IC",28,0,0,2,0,5,3
"F","C","PO",18,2,1,1,0,7,5
"F","B","IC",47,1,1,2,4,16,4
"M","C","ST",15,2,2,0,0,11,5
"F","A","CB",18,1,2,1,7,3,4
"M","B","CB",17,4,1,0,1,10,5
"M","A","ST",23,1,0,2,7,12,3
"F","B","PO",18,1,1,0,3,4,3
"F","C","CB",27,0,1,0,1,1,3
"F","D","AZ",33,1,2,0,0,14,3
"F","A","PO",23,1,2,3,2,1,4
"F","A","PO",20,3,3,5,2,10,5
"M","B","CB",61,1,0,2,0,26,3
"F","C","PO",34,1,1,2,0,19,3
"M","B","AZ",22,2,0,7,3,4,5
"M","B","EY",18,0,1,1,1,9,3
"F","B","EY",19,0,1,1,3,10,4
"M","B","PO",15,1,2,2,4,1,3
"M","B","CB",19,0,1,0,1,11,3
"F","B","IC",21,2,0,2,4,7,3
"F","B","EY",16,0,0,1,1,5,3
"F","A","IC",33,0,2,3,4,21,4
"M","A","PO",19,0,1,0,3,8,4
"F","A","CJ",22,1,0,1,5,6,4
"F","A","AZ",19,1,1,3,4,10,5
"M","B","EY",26,0,0,2,7,4,4
"M","B","PO",16,2,1,1,1,14,5
"M","B","CB",28,0,3,1,2,16,4
"M","A","PO",20,1,0,0,4,2,3
"M","C","PO",45,0,0,2,3,5,4
"F","A","CJ",24,1,0,1,1,8,4
"M","B","PO",18,4,3,5,2,12,5
"F","A","AZ",28,2,2,1,3,1,1
"M","B","AZ",16,2,2,2,1,16,5
"F","B","CB",27,1,2,4,5,15,5
"M","B","CB",15,0,1,9,5,13,5
"F","B","PO",18,1,1,1,2,1,3
"F","C","PO",18,2,1,5,2,7,5
"M","C","CJ",16,1,2,2,4,5,4
"M","B","CB",38,0,0,0,1,16,3
"M","D","PO",18,3,1,2,0,10,5
"F","B","EY",16,1,3,1,5,2,3
"F","B","PO",19,1,1,2,5,9,4
"F","A","AZ",26,2,2,2,0,1,3
"F","A","AZ",32,1,0,2,3,5,3
"M","B","CB",19,3,0,2,1,5,5
"F","B","CB",15,2,0,0,3,1,4
"F","B","CB",24,0,2,4,2,15,5
"M","B","AZ",24,1,0,2,0,4,5
"F","B","CJ",34,1,0,2,6,11,3
"M","A","CB",30,1,3,0,5,10,4
"F","D","PO",15,3,0,3,2,9,5
"F","B","PO",16,0,0,0,5,6,4
"F","B","PO",31,0,0,1,3,16,4
"F","C","PO",19,0,1,1,3,5,4
"F","A","IC",30,0,0,1,1,7,3
"M","B","AZ",22,1,1,1,4,8,3
"F","B","AZ",20,0,1,0,3,5,4
"F","A","AZ",25,1,1,0,0,0,2
"F","B","CB",21,1,0,0,3,11,3
"M","A","PO",38,0,0,3,1,6,5
"F","C","CB",34,1,0,2,4,12,3
"F","B","PO",20,3,2,4,2,4,5
"F","A","IC",31,0,4,0,1,2,2
"F","A","IC",56,1,1,1,1,5,3
"M","C","AZ",22,1,3,1,3,7,5
"F","B","AZ",18,2,1,0,1,4,4
"F","C","IC",30,0,0,1,2,15,4
"M","B","ST",25,0,0,0,1,2,3
"F","B","IC",17,0,4,1,6,4,4
"F","B","PO",17,1,0,0,3,4,4
"F","B","EY",15,1,1,1,5,6,4
"M","C","PO",30,3,0,4,1,14,4
"M","D","IC",18,0,0,2,4,3,3
"F","A","CJ",26,0,2,2,1,1,3
"F","B","CB",15,1,0,2,2,1,4
"M","A","CB",20,2,2,1,2,17,5
"F","B","AZ",15,0,0,1,2,8,3
"F","B","AZ",29,0,1,2,0,4,2
"M","B","PO",19,2,3,0,1,8,5
"F","B","EY",22,4,2,4,5,9,5
"F","A","IC",30,0,0,0,0,6,3
"F","C","PO",26,0,2,1,1,6,3
"F","A","CJ",26,2,1,0,1,5,3
"F","B","AZ",26,2,2,1,1,3,3
"M","B","EY",15,1,0,2,3,3,5
"M","C","PO",25,2,2,3,3,5,6
"M","B","PO",16,1,0,3,3,6,5
"F","A","CB",30,0,0,2,2,11,3
"F","A","IC",27,0,2,0,0,2,4
"F","B","CJ",21,2,1,1,1,5,3
"M","C","AZ",23,0,1,1,2,2,3
"F","B","PO",48,1,2,2,3,50,4
"M","C","EY",27,0,0,0,3,2,3
"F","A","ST",26,0,1,3,2,6,3
"M","B","AZ",18,0,2,3,1,16,5
"F","A","AZ",18,2,2,2,4,1,4
"F","B","EY",18,0,0,0,5,3,4
"M","B","AZ",29,0,0,3,2,17,5
"F","D","AZ",15,2,3,0,3,4,3
"F","C","AZ",18,2,0,0,6,2,4
"M","D","AZ",15,1,2,1,0,9,5
"F","A","CB",46,2,0,2,0,17,5
"F","A","AZ",16,0,1,2,5,8,4
"F","C","IC",26,2,0,1,0,4,1
"M","B","AZ",19,1,0,1,4,2,4
"F","B","CB",21,3,2,3,0,20,5
"F","A","PO",26,1,1,4,3,5,5
"M","B","CB",19,1,0,2,3,2,4
"F","B","EY",21,1,2,2,6,1,3
"F","C","AZ",35,2,2,3,1,6,3
"F","B","EY",19,1,0,0,1,13,3
"F","A","EY",27,0,1,1,2,14,4
"F","A","EY",15,0,0,1,2,2,4
"F","B","PO",29,2,1,3,1,12,5
"M","A","CB",39,0,1,2,1,15,3
"M","B","CJ",18,2,4,0,1,7,4
"M","C","CB",22,0,1,2,2,13,5
"F","A","PO",31,1,1,1,1,3,3
"M","B","AZ",25,0,0,3,1,4,5
"F","A","ST",36,1,4,1,0,20,3
"F","B","PO",24,1,1,3,2,5,5
"M","B","CB",19,0,2,0,3,4,4
"F","A","IC",28,1,1,1,2,2,5
"F","A","IC",27,2,1,0,0,1,3
"F","C","CB",24,2,1,3,1,21,5
"F","C","AZ",16,1,0,1,1,6,5
"M","A","EY",15,0,1,1,4,1,4
"M","C","PO",35,2,1,2,4,7,4
"F","C","PO",21,1,1,1,0,7,3
"M","B","EY",31,2,2,0,0,15,4
"F","B","ST",15,0,1,3,2,5,5
"F","A","AZ",32,1,1,1,2,0,3
"F","A","AZ",32,3,1,1,1,7,2
"F","A","CB",15,2,1,1,3,2,4
"M","C","PO",25,2,1,4,1,17,5
"F","A","CJ",44,1,1,0,0,7,3
"F","C","IC",33,2,1,1,1,6,3
"F","C","EY",34,1,1,4,1,21,5
"F","C","PO",40,3,0,3,2,11,5
"M","B","PO",18,1,3,1,0,5,5
"F","A","AZ",25,1,0,2,4,4,3
"M","B","PO",28,5,1,1,0,18,5
"F","A","CJ",31,1,3,4,1,3,3
"M","A","PO",31,1,0,4,2,4,5
"F","D","CB",15,2,0,0,1,1,4
"M","B","AZ",25,1,0,3,1,11,5
"F","A","ST",18,3,1,3,3,6,5
"F","A","IC",38,2,6,1,0,14,2
"M","C","EY",23,0,1,2,5,5,4
"M","B","PO",15,3,0,1,1,26,4
"F","A","ST",36,1,1,0,0,11,3
"M","B","PO",21,0,2,2,2,5,3
"F","B","AZ",18,1,0,3,6,1,4
"M","B","PO",33,0,1,2,0,49,5
"F","D","PO",42,1,2,1,2,13,3
"M","A","AZ",15,1,0,1,3,14,5
"M","A","IC",50,3,0,2,2,2,2
"M","A","CB",19,5,0,2,1,5,5
"F","B","AZ",41,3,0,4,1,7,5
"M","A","PO",16,1,0,1,3,6,3
"M","B","PO",18,1,2,1,0,8,5
"F","D","CJ",33,1,1,0,3,18,4
"M","B","EY",19,1,1,0,3,1,4
"F","B","CJ",15,2,0,2,0,4,5
"F","C","IC",30,1,1,1,0,11,3
"F","D","AZ",15,0,1,1,2,5,4
"F","B","CJ",21,4,1,1,0,2,4
"F","B","CJ",22,1,0,3,6,8,3
"F","B","PO",17,1,2,4,2,4,5
"F","B","EY",25,0,0,0,2,15,4
"F","A","CB",15,1,1,2,5,2,3
"M","B","PO",56,1,1,1,1,28,3
"F","A","CB",18,3,1,3,3,8,5
"F","B","AZ",30,1,1,1,2,1,3
"M","C","AZ",20,1,0,1,5,6,3
"M","D","PO",37,0,0,4,2,31,5
"M","A","ST",21,0,0,2,2,5,3
"M","A","EY",27,0,1,3,5,6,3
"M","A","IC",16,1,1,2,3,2,4
"F","A","CB",27,0,3,1,4,16,3
"M","B","CB",18,0,1,0,2,7,4
"F","D","PO",16,1,0,3,3,4,5
"F","A","AZ",34,1,2,0,3,21,4
"M","D","CB",19,0,1,1,2,2,4
"M","C","CJ",18,1,1,1,3,9,3
"M","C","ST",18,2,1,6,4,7,5
"F","C","AZ",26,0,1,1,2,4,2
"F","A","IC",27,1,1,0,1,3,3
"F","D","IC",25,1,2,0,3,2,3
"F","B","AZ",43,0,0,0,3,20,3
"M","A","CB",15,0,0,2,3,1,4
"F","A","PO",25,2,1,0,1,5,3
"M","B","PO",15,0,1,0,2,2,3
"F","A","CB",26,0,2,0,1,4,3
"F","D","AZ",55,1,2,0,2,13,3
"F","B","EY",51,0,3,0,3,15,3
"M","A","CJ",29,0,1,0,2,12,3
"F","A","EY",21,2,3,0,0,9,4
"F","B","CJ",24,0,1,2,0,15,3
"M","A","IC",21,0,0,0,1,7,3
"F","A","AZ",17,2,0,2,5,2,5
"M","B","AZ",50,0,1,2,3,9,5
"M","C","CB",16,0,1,2,0,39,5
"M","B","IC",37,3,0,0,4,24,4
"F","A","PO",32,3,2,2,3,6,3
"M","A","AZ",30,0,0,1,0,6,3
"F","A","AZ",35,0,0,0,2,2,3
"F","A","IC",21,0,2,2,1,13,3
"M","A","PO",20,3,2,1,1,10,4
"F","B","CJ",15,2,0,0,1,7,4
"F","D","EY",16,1,2,0,1,3,3
"F","D","AZ",31,1,2,0,0,15,3
"F","A","ST",41,0,2,1,0,10,3
"F","C","AZ",15,1,1,2,4,10,4
"F","B","EY",34,1,1,2,1,8,5
"M","A","PO",15,1,1,0,2,1,4
"F","A","CJ",30,1,0,0,1,5,3
"M","A","PO",18,1,0,0,5,1,3
"F","C","AZ",16,2,0,3,3,6,6
"F","C","PO",41,0,0,5,2,17,5
"M","C","IC",28,1,1,4,1,1,5
"M","C","EY",24,0,0,1,4,4,3
"M","B","CB",23,1,0,2,1,6,5
"M","A","ST",25,1,2,1,4,6,3
"F","B","EY",33,1,1,0,2,36,4
"M","D","EY",19,2,1,4,3,4,5
"F","C","PO",15,0,1,4,5,8,5
"M","B","IC",33,1,1,0,0,19,4
"F","D","PO",25,3,1,1,2,9,5
"F","C","ST",18,1,0,1,5,5,3
"F","A","PO",17,4,1,4,2,5,5
"M","A","EY",38,0,0,3,4,10,3
"M","B","EY",18,4,2,1,4,2,3
"F","B","CJ",27,0,0,0,2,8,4
"M","A","EY",16,2,1,0,4,6,3
"F","B","EY",18,0,2,1,2,12,4
"F","A","AZ",28,1,1,2,4,4,4
"F","B","AZ",19,1,2,5,2,6,5
"F","A","IC",27,1,1,1,1,14,2
"M","C","PO",17,1,1,5,5,10,5
"F","C","IC",32,5,1,0,1,2,2
"M","A","AZ",15,4,1,2,5,5,4
"M","B","EY",35,1,1,2,2,10,3
"F","B","PO",25,0,1,1,1,15,4
"M","C","ST",26,2,2,2,0,3,3
"M","C","PO",55,1,0,4,2,25,5
"F","A","EY",16,0,2,0,3,10,3
"F","D","CB",18,2,1,3,3,4,5
"F","B","IC",25,1,1,1,4,2,4
"M","C","IC",18,3,0,1,2,2,3
"F","C","PO",29,2,1,3,3,6,3
"F","B","PO",27,1,1,5,3,10,5
"F","A","ST",25,1,1,0,0,2,4
"F","C","CB",31,0,1,1,0,8,3
"F","C","PO",17,3,0,2,2,3,4
"F","A","CJ",37,0,0,0,0,4,4
"M","D","PO",16,4,1,6,5,6,5
"F","B","PO",52,3,0,3,0,9,5
"M","B","PO",34,3,2,1,4,45,3
"F","A","AZ",20,0,1,1,2,4,4
"F","A","IC",25,2,1,1,0,1,4
"F","A","AZ",58,0,0,1,4,21,1
"M","B","CJ",15,1,2,2,1,12,5
"M","B","CB",18,2,3,9,5,8,5
"F","A","PO",27,0,1,1,1,2,3
"F","A","IC",30,1,0,0,2,2,2
"M","D","PO",15,2,1,3,2,9,5
"F","A","ST",39,1,2,3,1,9,3
"F","C","ST",23,1,0,5,3,10,5
"M","C","PO",24,0,1,0,4,4,4
"F","A","EY",16,1,0,0,1,4,4
"F","C","PO",32,5,0,5,2,15,5
"M","D","PO",15,2,0,2,2,8,5
"M","B","AZ",15,0,1,2,3,1,4
"M","A","IC",15,0,2,0,5,1,4
"F","B","AZ",21,0,2,0,2,9,4
"M","D","CB",19,0,1,2,0,10,5
"F","C","IC",15,1,0,3,0,5,5
"M","A","CB",28,4,1,1,0,3,3
"M","A","CJ",16,3,1,1,4,1,4
"M","D","IC",15,2,0,0,1,7,4
"F","B","PO",25,2,3,6,1,26,5
"M","B","PO",29,2,2,3,2,17,5
"F","B","PO",24,0,1,3,4,17,5
"M","B","IC",25,4,1,5,4,6,5
"M","B","AZ",31,1,1,4,2,9,5
"M","B","EY",16,2,1,1,2,6,3
"F","B","IC",29,0,1,0,2,2,3
"M","B","EY",18,3,1,1,1,2,4
"F","A","EY",19,1,2,0,2,10,3
"M","A","IC",59,1,2,1,0,11,5
"M","B","EY",39,2,0,4,2,21,5
"M","C","CJ",38,2,1,4,2,6,5
"F","B","CJ",15,1,1,1,4,5,4
"M","A","AZ",15,0,2,0,2,2,4
"F","A","EY",19,1,3,2,3,9,3
"M","C","ST",19,1,1,3,4,4,5
"F","A","AZ",21,3,2,2,3,7,5
"M","C","AZ",32,3,2,1,0,12,4
"F","B","CB",26,0,1,0,3,9,3
"M","B","ST",27,5,1,2,1,6,5
"F","A","EY",30,1,1,0,1,3,3
"F","A","EY",26,2,2,0,0,1,2
"F","B","CB",16,0,2,0,2,1,4
"F","A","IC",30,0,0,0,0,3,4
"M","C","AZ",26,1,1,1,3,10,3
"F","D","PO",27,1,1,0,4,7,3
"F","C","AZ",24,4,1,3,1,12,5
"M","A","PO",22,2,0,2,4,12,3
"F","A","IC",27,0,0,0,2,4,5
"M","A","PO",29,1,0,2,6,13,4
"F","B","EY",20,0,1,1,3,6,4
"M","B","ST",24,0,2,0,4,12,3
"M","B","PO",31,3,2,3,2,12,5
"M","C","CJ",31,2,1,7,5,13,5
"F","A","PO",26,0,0,0,2,19,4
"F","A","EY",15,1,1,2,2,2,3
"M","A","EY",28,0,1,0,3,8,3
"M","B","CB",15,2,1,2,5,5,4
"F","B","PO",17,1,1,7,4,9,5
"F","B","CB",16,4,1,1,2,1,4
"M","D","CB",31,3,0,4,3,6,5
"F","A","CB",47,1,1,0,2,5,4
"F","A","CB",45,1,2,3,2,6,5
"M","A","AZ",28,3,1,0,1,2,3
"M","B","CB",26,0,0,2,3,19,3
"F","A","CJ",39,1,0,1,4,10,3
"M","A","PO",18,1,1,3,1,22,5
"M","A","PO",16,0,1,0,3,2,4
"F","A","AZ",26,1,1,0,0,4,3
"M","B","CB",23,2,0,0,1,5,4
"M","B","PO",17,1,1,1,1,11,5
"M","B","PO",17,0,1,3,3,1,4
"F","B","CJ",17,0,1,1,1,1,3
"F","A","CB",22,1,1,0,3,8,4
"M","A","CJ",19,1,0,0,2,2,4
"F","A","AZ",25,0,1,0,1,3,4
"M","B","AZ",17,5,2,1,2,6,5
"M","B","PO",23,2,1,0,6,1,4
"F","C","CJ",35,1,1,0,1,29,3
"F","B","EY",34,2,1,0,3,3,4
"M","D","AZ",25,3,1,2,2,18,4
"F","A","EY",26,2,1,1,0,2,4
"F","A","IC",19,0,1,2,5,4,4
"M","C","PO",19,2,0,3,1,4,5
"M","D","CB",15,3,1,2,4,9,5
"M","B","CB",47,1,2,0,2,13,3
"M","A","AZ",17,0,2,1,4,4,3
"F","B","AZ",39,1,2,1,3,7,4
"M","B","EY",16,1,2,1,2,1,3
"M","B","PO",40,2,0,1,7,24,3
"M","A","PO",18,2,0,3,3,4,5
"M","C","AZ",22,1,2,1,0,6,5
"M","C","PO",21,8,0,2,1,16,5
"F","C","AZ",23,4,2,6,4,5,5
"F","B","EY",26,1,0,3,1,0,3
"F","C","AZ",19,1,0,1,0,4,5
"M","B","CJ",25,1,2,1,3,8,4
"F","C","PO",17,6,3,1,0,4,5
"M","C","ST",21,1,1,0,0,13,5
"F","B","AZ",36,2,2,1,1,8,3
"M","B","CB",18,0,1,0,4,14,4
"F","C","AZ",19,3,2,1,0,8,5
"F","A","CB",51,0,1,0,3,23,4
"F","C","IC",28,1,1,2,1,6,1
"F","A","CB",22,0,0,3,1,9,5
"F","C","AZ",35,1,2,4,2,3,2
"M","A","IC",26,2,0,0,1,5,3
"M","A","IC",16,0,2,1,1,1,4
"F","B","PO",24,1,3,2,0,8,5
"M","A","CJ",20,3,1,2,2,13,5
"M","B","AZ",33,1,2,4,9,1,4
"M","B","AZ",35,3,0,2,1,19,5
"M","D","IC",15,1,2,3,3,1,3
"M","B","EY",23,3,1,3,3,6,3
"F","A","IC",28,1,1,0,1,5,4
"F","B","AZ",22,2,1,4,1,16,5
"F","B","PO",19,3,1,4,5,8,5
"F","C","CJ",17,0,3,0,1,3,4
"M","C","CB",25,2,0,3,1,7,5
"M","B","AZ",49,1,0,1,1,19,5
"F","A","EY",20,1,2,2,4,10,3
"M","B","AZ",15,0,1,0,3,2,4
"F","B","ST",33,1,1,0,0,0,3
"F","A","PO",33,0,1,1,0,13,3
"F","A","EY",18,1,0,3,2,3,4
"M","B","CB",16,3,0,3,2,6,5
"F","A","PO",29,0,0,0,2,11,3
"F","B","IC",38,4,0,4,2,16,5
"F","A","EY",26,1,0,1,0,1,2
"M","A","PO",22,4,2,2,0,5,5
"F","C","AZ",19,1,1,1,5,2,4
"F","B","AZ",43,3,1,0,1,16,4
"F","B","PO",37,2,2,1,3,21,3
"F","A","AZ",29,3,1,0,1,3,5
"M","A","AZ",15,0,1,3,3,4,5
"F","C","AZ",21,2,0,3,2,7,5
"F","A","IC",33,0,0,1,0,5,3
"F","C","CB",30,2,2,1,3,3,1
"F","C","AZ",15,1,0,1,1,4,5
"M","C","CJ",15,3,2,3,2,5,5
"F","D","PO",17,5,0,3,0,11,5
"M","B","IC",16,2,2,5,1,5,5
"F","B","IC",19,3,1,1,1,8,3
"F","B","CJ",25,2,0,1,2,1,4
"F","B","EY",34,2,1,2,2,7,3
"M","A","CJ",28,1,1,0,2,18,5
"M","B","CJ",23,3,1,0,0,7,3
"F","A","CB",36,1,1,0,1,6,3
"M","C","CJ",16,4,1,3,3,6,5
"F","A","ST",15,0,2,0,3,5,3
"F","B","AZ",24,2,2,0,1,15,4
"F","B","AZ",25,1,2,0,1,5,3
"F","A","AZ",29,4,2,1,1,1,3
"M","C","EY",19,0,3,0,4,4,4
"F","A","IC",32,1,0,0,0,16,3
"F","A","CB",16,2,2,1,3,4,3
"M","A","PO",37,2,1,2,5,9,5
"M","B","ST",44,0,2,2,2,8,5
"F","B","CB",26,1,2,1,2,3,4
"M","B","ST",22,2,0,6,3,7,5
"F","B","CJ",28,1,0,2,2,12,3
"F","C","PO",24,2,2,3,1,12,5
"M","A","AZ",22,2,1,2,5,1,5
"M","C","AZ",15,0,1,8,5,11,5
"M","A","CJ",19,0,2,4,5,7,4
"M","B","AZ",44,1,0,0,0,3,2
"F","A","IC",30,1,1,0,1,1,3
"M","B","AZ",20,1,1,4,7,16,3
"F","C","PO",27,2,1,1,1,5,3
"F","B","IC",34,2,3,7,3,21,5
"M","B","AZ",43,1,1,0,2,15,4
"F","A","EY",19,2,2,3,5,2,4
"F","B","AZ",20,0,0,4,5,5,5
"F","D","IC",19,0,0,1,4,9,4
"M","B","CB",16,2,2,1,2,4,5
"M","D","EY",36,4,0,0,1,18,4
"F","A","AZ",28,1,2,2,2,7,3
"F","A","IC",59,2,1,2,2,27,3
"M","C","PO",15,0,0,1,4,2,4
"M","B","AZ",15,0,0,0,2,2,4
"F","C","EY",17,2,0,1,5,13,3
"F","B","CJ",20,3,0,2,4,4,5
"M","A","PO",28,1,1,0,2,17,3
"M","D","CB",18,0,0,1,3,2,3
"F","C","PO",17,2,0,3,3,6,5
"F","C","ST",28,1,1,4,5,6,5
"F","B","EY",34,1,0,3,8,12,3
"F","B","CB",17,1,2,0,4,3,4
"M","A","AZ",16,0,1,2,2,6,5
"F","B","IC",17,0,1,1,3,2,3
"F","C","PO",20,3,1,1,2,5,5
"F","B","AZ",22,1,2,1,3,2,3
"F","D","IC",26,1,1,2,1,1,4
"M","A","IC",17,1,1,0,3,2,3
"F","A","ST",28,0,0,1,2,2,3
"F","C","AZ",32,3,2,4,4,4,5
"F","A","IC",43,0,0,0,0,6,3
"F","A","IC",39,0,1,0,0,3,3
"F","B","PO",15,0,0,0,3,10,5
"M","B","CB",29,1,2,3,6,10,3
"M","A","AZ",40,0,0,2,1,5,3
"M","B","ST",26,1,0,4,2,16,5
"M","C","CJ",38,1,0,4,3,8,5
"M","B","CJ",17,2,0,0,5,1,3
"F","C","PO",15,1,1,0,1,1,4
"F","A","ST",26,0,0,1,5,11,4
"F","A","PO",15,1,1,1,2,1,4
"M","A","CJ",29,0,1,0,0,4,3
"F","A","PO",20,1,2,2,1,15,5
"F","A","EY",18,1,2,2,6,1,3
"F","C","EY",18,2,3,1,2,5,3
"F","B","PO",15,0,1,5,7,1,3
"F","B","AZ",20,0,2,2,5,5,4
"F","B","EY",29,0,2,0,2,12,3
"M","A","CB",22,2,1,2,1,9,5
"F","B","AZ",28,0,2,0,0,10,3
"M","B","EY",20,1,2,1,1,4,3
"F","B","IC",41,2,1,2,2,21,3
"F","B","CJ",18,0,0,2,3,8,4
"F","A","AZ",28,0,0,1,1,2,1
"M","A","AZ",29,1,2,1,0,6,5
"M","C","CB",18,2,3,2,4,6,5
"F","B","ST",24,1,1,2,5,26,4
"M","A","CJ",58,1,1,1,2,2,2
"M","B","AZ",18,1,1,0,2,1,4
"F","C","AZ",19,2,1,0,5,8,4
"M","D","IC",22,1,0,0,1,6,4
"F","A","AZ",21,2,0,2,2,31,5
"M","A","AZ",25,0,1,0,0,2,2
"M","D","PO",17,2,1,2,3,6,5
"M","C","AZ",18,1,1,3,1,11,5
"F","A","AZ",45,1,1,3,4,30,4
"F","B","PO",16,1,1,1,1,3,3
"F","B","AZ",25,0,0,2,4,5,4
"F","A","PO",57,0,0,0,0,35,4
"F","B","AZ",27,0,1,1,0,6,4
"F","A","AZ",25,2,1,0,1,3,3
"F","D","AZ",32,2,1,0,0,4,3
"F","B","EY",24,1,1,0,1,6,3
"F","D","IC",19,0,2,1,2,4,3
"F","D","AZ",19,2,0,0,2,10,3
"F","C","AZ",32,0,2,2,2,11,2
"F","B","EY",15,0,0,0,4,1,4
"F","A","IC",35,0,0,1,3,24,4
"F","C","PO",21,3,1,3,2,12,5
"M","A","EY",17,6,0,1,1,5,5
"F","B","PO",21,3,0,1,2,2,3
"F","B","CJ",16,1,1,0,2,3,3
"M","A","IC",41,1,1,1,7,20,3
"M","B","AZ",23,1,1,0,3,4,4
"M","B","EY",22,0,0,1,4,2,4
"F","B","CB",21,1,0,2,2,5,3
"M","C","AZ",19,0,2,5,2,13,5
"M","B","AZ",21,6,2,1,2,20,5
"M","B","ST",15,2,1,2,5,1,3
"F","B","PO",18,1,0,1,1,18,5
"M","A","IC",27,2,1,0,1,6,3
"F","B","IC",16,4,0,0,2,3,3
"M","B","PO",20,3,3,5,1,11,5
"F","D","AZ",33,1,1,3,1,4,5
"F","A","IC",16,1,1,3,5,10,4
"M","C","AZ",17,0,0,3,5,1,3
"M","A","CJ",17,2,1,5,4,9,5
"M","B","CB",22,0,2,2,2,11,4
"M","B","AZ",16,0,0,2,4,9,5
"M","C","AZ",23,3,0,3,0,5,5
"F","A","PO",20,3,1,5,3,6,5
"F","A","CB",29,1,1,1,1,9,2
"F","B","AZ",20,3,2,2,3,4,5
"F","B","EY",47,0,0,0,2,27,4
"F","D","AZ",35,0,2,0,1,0,4
"M","A","AZ",36,1,0,3,3,12,5
"F","A","CB",20,2,1,0,1,4,3
"F","C","CB",15,2,0,1,4,2,4
"F","B","CJ",17,2,0,1,2,7,4
"F","B","CB",17,0,1,3,3,6,5
"F","A","EY",22,0,1,2,5,6,3
"F","C","PO",32,3,5,2,4,10,4
"F","C","EY",19,2,0,0,1,3,3
"M","A","AZ",31,1,2,1,2,13,4
"M","C","PO",20,0,2,5,0,10,5
"F","B","IC",29,3,2,1,2,5,3
"M","B","PO",27,2,1,5,2,5,5
"F","A","PO",27,2,1,1,2,0,3
"F","C","EY",16,1,1,1,2,6,4
"M","B","PO",18,0,1,1,2,8,4
"M","B","CJ",34,1,0,0,3,12,3
"F","C","PO",27,3,0,3,2,7,5
"M","A","AZ",21,0,0,0,2,3,4
"F","C","PO",16,0,1,1,3,9,4
"F","B","PO",15,0,0,0,3,2,3
"M","A","PO",21,0,1,1,1,20,3
"M","A","CB",26,2,0,2,5,9,3
"F","B","IC",37,0,3,0,0,16,4
"M","A","PO",20,4,0,1,3,19,5
"M","D","CJ",26,1,2,0,6,4,4
"M","B","PO",24,2,2,3,3,7,5
"F","A","PO",15,2,0,5,1,8,5
"M","C","EY",20,0,0,4,2,4,5
"F","A","AZ",27,1,1,1,0,2,3
"F","A","ST",20,1,3,2,2,1,3
"M","B","AZ",15,2,3,0,1,5,5
