"Var1","Var2","Var4","Var9","Var10"
"M","B",36,11,5
"M","B",16,3,4
"F","C",23,9,5
"F","B",26,10,4
"M","B",15,6,5
"F","B",16,2,4
"F","B",26,2,2
"F","A",47,25,3
"F","B",28,3,4
"F","A",20,4,4
"M","B",18,9,3
"F","B",17,5,5
"M","B",36,14,5
"F","D",26,3,3
"M","A",20,5,3
"M","B",27,6,5
"M","B",15,4,3
"F","B",29,10,4
"F","B",20,10,5
"M","D",17,1,3
"M","C",15,15,5
"F","A",32,1,4
"F","A",16,2,4
"F","A",42,10,5
"F","B",31,7,4
"F","C",26,15,4
"F","D",20,8,3
"F","B",15,2,4
"F","A",21,13,5
"M","A",19,2,4
"M","C",16,3,3
"F","B",15,10,4
"F","A",38,23,3
"F","A",15,1,3
"M","C",19,9,5
"F","A",33,4,4
"F","A",16,1,4
"F","A",40,22,5
"M","D",23,6,5
"F","B",25,6,3
"F","B",17,1,4
"F","C",18,9,5
"F","B",15,1,4
"F","A",40,3,2
"F","B",19,7,4
"F","A",27,4,3
"F","A",26,3,2
"M","C",56,24,5
"F","C",28,0,1
"F","C",16,11,4
"M","B",15,13,5
"M","A",30,10,4
"F","C",17,6,5
"M","B",27,10,4
"M","D",24,8,5
"F","B",21,5,4
"M","B",33,14,3
"F","B",15,1,3
"M","A",37,12,5
"F","A",18,2,4
"F","B",15,1,4
"M","C",16,13,5
"F","B",34,11,3
"M","C",16,4,5
"F","A",15,1,3
"F","B",23,3,3
"F","A",31,4,3
"F","A",26,2,4
"M","D",16,6,5
"M","A",26,7,4
"F","C",16,2,4
"M","A",38,7,2
"F","B",27,8,3
"F","A",26,19,3
"M","B",41,20,3
"M","A",17,6,5
"F","A",18,7,4
"F","A",37,12,4
"F","A",32,4,3
"M","B",18,5,4
"M","A",26,3,3
"F","B",18,2,4
"F","B",32,29,3
"M","B",18,6,3
"M","A",28,4,3
"M","C",24,16,4
"F","C",58,30,3
"F","B",15,4,5
"F","B",17,1,4
"M","B",31,16,4
"F","D",20,4,5
"M","B",21,3,4
"F","A",36,13,4
"F","B",17,13,5
"F","B",23,4,3
"M","B",19,7,4
"F","C",24,1,3
"F","B",20,1,4
"F","A",40,7,3
"F","A",43,17,1
"F","B",23,1,4
"F","A",15,4,4
"F","C",35,10,5
"M","C",17,4,5
"F","B",19,5,3
"M","C",31,30,5
"F","D",22,6,4
"F","A",15,4,5
"M","A",28,5,4
"M","B",30,6,3
"F","B",29,8,4
"M","B",37,20,4
"F","B",17,8,4
"M","A",18,6,3
"F","D",16,5,5
"M","A",18,4,3
"F","A",23,2,4
"F","B",30,9,4
"F","B",36,14,4
"F","A",19,22,5
"M","C",19,4,5
"F","B",18,7,3
"M","B",24,4,5
"F","B",29,3,4
"F","B",21,5,4
"M","A",28,13,3
"M","A",17,11,4
"M","A",29,7,5
"F","A",17,1,3
"F","A",19,2,4
"M","A",19,1,4
"F","B",16,2,4
"F","A",26,1,3
"F","A",18,3,3
"F","B",17,4,4
"M","C",18,1,3
"M","A",45,13,4
"M","B",20,21,4
"F","A",18,6,3
"F","C",28,4,3
"M","A",21,9,5
"M","B",35,33,5
"F","A",32,5,3
"M","D",29,7,3
"F","C",28,5,5
"F","A",19,1,3
"M","A",47,0,2
"M","B",22,8,5
"M","D",17,3,3
"F","A",26,2,1
"M","D",31,9,5
"F","A",16,6,4
"M","A",15,6,5
"F","A",59,13,2
"M","D",25,1,2
"F","B",28,26,4
"F","B",21,5,3
"F","B",19,3,3
"M","B",17,5,5
"F","A",18,2,4
"M","B",15,4,5
"F","B",24,2,4
"M","A",52,14,3
"M","D",40,29,5
"F","D",49,10,3
"F","A",21,4,3
"F","C",19,4,4
"M","B",21,9,5
"F","B",15,5,3
"F","C",30,4,3
"M","C",16,4,5
"F","B",34,10,3
"M","B",25,9,5
"F","B",28,15,5
"M","B",20,6,3
"M","C",34,6,4
"M","A",18,15,5
"F","C",19,2,4
"F","B",18,7,3
"F","A",16,9,6
"F","A",38,17,3
"F","A",26,2,1
"M","D",29,8,4
"M","B",19,4,5
"F","A",26,1,3
"M","B",37,13,4
"M","C",35,14,4
"M","D",18,7,5
"M","C",22,3,3
"F","C",33,8,5
"F","B",36,7,3
"F","A",22,6,3
"M","B",18,6,3
"F","C",20,13,5
"M","A",32,22,4
"F","B",24,5,3
"F","A",28,6,2
"F","A",25,3,3
"M","B",18,9,5
"M","A",35,3,3
"F","C",18,4,5
"F","A",18,5,4
"F","A",15,1,4
"F","A",30,2,3
"M","B",19,10,5
"F","A",25,1,3
"M","A",28,3,4
"M","A",42,30,5
"M","C",19,6,5
"M","A",17,7,6
"F","B",28,19,4
"F","C",30,5,5
"F","B",27,18,5
"F","B",23,8,3
"F","C",16,3,3
"M","B",25,7,5
"F","B",24,11,3
"F","D",20,3,4
"F","A",15,1,4
"F","B",17,2,3
"M","C",21,8,5
"F","A",15,6,4
"M","D",16,7,5
"M","B",18,5,3
"F","A",15,2,4
"F","A",15,7,5
"F","B",18,2,4
"F","B",17,6,4
"F","B",33,8,5
"F","B",22,2,3
"F","B",15,15,3
"M","B",17,2,3
"F","B",22,6,3
"F","B",23,5,3
"M","B",17,6,5
"F","C",59,17,5
"M","B",23,9,4
"M","C",65,42,3
"F","D",17,4,5
"F","B",17,2,4
"F","B",20,6,3
"F","C",27,4,5
"M","C",26,5,5
"M","B",24,14,5
"F","C",17,6,4
"M","B",16,2,3
"F","A",24,11,4
"F","B",17,2,4
"M","A",24,4,3
"F","B",22,5,4
"M","B",23,7,4
"F","B",17,7,5
"F","C",16,3,3
"F","A",35,13,4
"F","A",41,9,2
"F","A",31,16,3
"M","A",35,15,3
"M","A",23,4,5
"F","B",15,4,3
"F","D",19,15,5
"F","A",27,2,3
"F","B",19,6,3
"F","B",57,25,3
"F","C",21,1,3
"F","B",23,18,3
"F","B",26,1,3
"F","B",25,11,4
"F","C",29,13,4
"F","A",22,3,3
"F","B",18,13,4
"M","B",17,4,3
"F","B",17,7,4
"M","A",21,6,3
"M","D",24,8,5
"F","A",17,4,3
"M","B",21,7,3
"M","A",28,19,5
"F","C",16,2,3
"F","A",25,1,3
"F","C",30,15,3
"M","B",25,15,5
"M","C",16,2,4
"M","B",16,5,3
"F","B",21,23,5
"F","B",20,5,4
"M","A",16,4,4
"F","B",36,9,3
"M","B",33,21,5
"F","A",15,1,4
"F","C",37,4,3
"F","C",25,2,4
"F","A",33,7,3
"F","A",22,11,5
"M","B",54,37,4
"F","B",23,11,4
"F","A",29,2,3
"F","A",26,11,5
"M","A",18,3,3
"M","B",30,14,3
"F","A",28,1,5
"F","B",19,4,4
"M","C",17,7,4
"F","B",20,7,3
"F","A",17,4,3
"F","A",33,0,2
"M","B",28,17,4
"F","B",16,4,4
"M","D",24,6,5
"M","B",39,21,4
"F","B",31,16,5
"F","D",16,8,4
"F","C",29,3,3
"F","B",17,1,4
"F","A",32,1,3
"F","A",33,1,3
"F","A",26,3,2
"F","B",19,1,3
"F","B",18,8,5
"F","B",19,2,4
"F","C",20,10,5
"F","A",29,0,4
"F","A",20,3,3
"M","C",19,11,5
"F","C",18,4,5
"F","D",23,2,3
"M","A",64,37,4
"F","B",19,7,5
"M","C",19,6,4
"F","C",25,1,4
"F","B",24,2,4
"F","C",21,11,5
"F","B",30,3,1
"F","A",29,12,4
"M","B",16,3,3
"F","B",20,11,5
"M","B",21,4,5
"F","A",29,11,4
"M","C",29,15,3
"F","A",26,2,3
"M","B",38,12,5
"M","B",22,11,5
"F","B",23,8,3
"F","A",31,19,5
"M","B",16,8,3
"M","A",17,4,4
"M","C",16,3,3
"F","B",36,18,4
"F","C",21,5,5
"F","C",28,35,5
"F","A",19,11,4
"M","C",24,2,4
"M","C",18,4,5
"F","D",22,7,3
"M","B",43,13,3
"F","A",26,17,3
"F","B",18,1,3
"F","A",16,10,4
"F","B",32,10,5
"M","A",37,1,3
"M","B",19,11,3
"M","A",19,2,3
"F","A",23,1,3
"M","A",25,1,3
"M","B",18,4,4
"F","B",15,1,3
"F","A",20,2,4
"F","A",35,33,4
"M","B",15,8,5
"F","A",26,3,3
"M","B",16,1,4
"M","B",16,7,5
"F","A",29,7,5
"F","B",19,6,3
"M","A",26,2,1
"F","B",22,7,4
"M","B",21,11,5
"F","D",29,7,5
"M","A",31,14,5
"M","B",17,4,4
"M","D",16,17,5
"M","A",18,5,3
"F","A",30,11,3
"F","A",36,2,1
"M","D",22,12,5
"F","B",17,4,3
"F","C",26,2,2
"F","B",25,6,3
"M","A",17,4,3
"M","B",16,11,3
"M","B",23,15,4
"M","C",26,18,5
"F","A",47,2,3
"M","B",15,1,3
"M","B",33,11,5
"F","B",64,30,3
"F","A",25,2,3
"M","B",30,17,5
"M","B",25,9,5
"F","A",17,2,3
"M","B",48,33,3
"M","B",20,4,5
"M","A",20,7,3
"F","A",47,24,3
"M","A",28,12,4
"M","C",46,24,4
"F","C",27,3,3
"M","D",24,9,6
"F","B",52,28,4
"F","B",28,4,3
"F","C",44,15,3
"M","A",27,10,3
"F","B",17,1,4
"F","D",16,16,5
"M","C",16,4,3
"M","C",16,4,5
"F","B",22,12,5
"M","B",16,4,5
"F","A",20,5,3
"F","B",18,9,3
"M","A",33,18,5
"F","A",37,20,3
"M","A",39,21,3
"F","A",27,0,3
"M","B",40,7,5
"F","A",17,16,5
"M","B",49,21,4
"M","B",15,1,3
"M","C",17,4,5
"F","B",16,1,4
"F","B",24,6,3
"F","A",35,13,3
"M","A",17,4,4
"M","B",24,3,4
"F","B",18,5,5
"M","B",22,2,3
"M","A",25,7,5
"F","A",18,9,5
"F","C",41,9,3
"M","B",15,9,5
"F","B",45,14,3
"F","B",21,5,4
"F","A",23,14,4
"F","A",27,5,4
"F","D",26,6,3
"F","C",16,7,4
"M","A",21,10,5
"F","A",41,2,2
"F","B",24,4,5
"F","C",18,3,4
"F","B",58,18,1
"M","C",18,4,5
"F","B",19,1,3
"F","C",24,9,4
"F","B",17,8,5
"M","A",26,2,2
"F","B",15,1,4
"M","A",28,19,3
"F","C",18,9,5
"M","C",23,9,5
"M","C",21,3,4
"F","C",33,16,3
"M","B",23,3,3
"M","B",29,12,4
"M","A",21,7,5
"F","A",18,3,3
"F","A",20,3,4
"F","B",30,3,4
"M","C",16,3,4
"M","B",23,2,4
"M","B",16,6,3
"F","B",18,10,4
"F","B",15,1,3
"F","A",28,0,3
"M","A",16,2,3
"M","B",17,4,3
"M","A",36,7,3
"F","A",27,0,2
"F","A",15,5,5
"F","D",18,1,4
"F","A",15,1,3
"F","A",25,4,4
"F","B",20,4,3
"M","D",23,4,5
"F","B",23,7,4
"M","C",30,5,3
"F","B",47,14,4
"M","A",29,5,5
"M","A",19,5,3
"F","B",27,19,4
"M","A",15,4,3
"F","A",16,1,4
"M","B",20,1,3
"F","C",45,25,3
"F","D",44,5,5
"F","A",26,10,3
"F","B",17,2,3
"M","C",22,4,5
"F","C",31,9,5
"F","A",25,6,3
"F","D",28,4,3
"F","C",17,18,5
"F","C",15,1,4
"M","B",15,4,5
"F","A",17,13,3
"F","A",26,5,3
"F","A",46,13,4
"M","A",41,33,3
"F","C",15,1,4
"M","A",29,11,2
"F","A",40,16,4
"F","D",21,2,3
"F","B",22,6,4
"F","A",50,13,2
"F","D",29,3,3
"F","A",27,6,3
"F","A",16,4,4
"F","C",25,5,5
"M","A",16,1,4
"F","A",27,11,2
"F","A",25,10,4
"M","D",31,1,3
"F","C",24,3,4
"M","C",15,8,5
"M","B",17,11,5
"F","C",32,20,5
"F","C",35,10,3
"F","C",17,2,3
"M","B",20,6,5
"F","C",35,5,3
"M","B",29,6,5
"F","B",23,3,4
"F","C",18,1,4
"F","B",25,2,2
"F","B",20,16,4
"F","B",48,28,4
"F","A",28,1,3
"M","B",36,16,5
"F","A",23,9,3
"F","A",25,7,3
"F","A",21,5,3
"F","A",33,8,3
"M","D",40,17,5
"F","A",28,2,3
"M","A",15,4,5
"F","A",38,9,2
"M","B",15,9,3
"F","A",30,10,5
"F","D",15,1,4
"F","A",27,11,3
"M","A",32,4,3
"M","C",22,13,3
"F","A",34,7,3
"F","A",33,18,3
"F","A",25,6,3
"F","A",37,5,3
"F","B",16,1,3
"M","D",36,24,5
"F","B",15,30,5
"F","B",16,4,4
"F","B",17,4,5
"F","A",31,8,5
"F","A",23,9,3
"F","B",16,1,3
"F","A",34,7,3
"F","B",30,9,4
"F","B",15,4,3
"F","A",32,5,3
"F","C",22,8,5
"F","B",23,1,5
"F","A",27,1,3
"F","A",16,1,4
"F","B",28,7,3
"F","B",33,11,3
"F","A",37,20,3
"M","A",28,3,3
"F","B",31,15,4
"M","B",26,31,4
"F","B",30,7,4
"F","A",25,2,3
"F","C",25,5,4
"F","B",54,33,3
"F","B",16,7,4
"M","C",18,11,4
"M","A",26,18,5
"M","B",39,9,5
"M","C",25,4,6
"F","C",27,1,3
"F","A",25,5,4
"M","C",17,3,4
"F","A",17,4,5
"F","A",25,2,1
"F","B",21,7,3
"M","B",21,7,5
"M","B",18,1,4
"F","C",16,1,3
"F","A",20,9,5
"M","B",18,7,3
"F","D",33,6,4
"F","A",34,8,4
"F","A",22,6,3
"M","C",53,35,5
"M","B",17,1,3
"M","B",43,43,3
"F","B",24,20,5
"F","A",38,14,5
"F","C",17,9,4
"F","C",18,4,5
"M","B",21,6,5
"F","A",19,5,3
"F","C",26,2,3
"F","D",16,1,4
"F","A",17,10,4
"M","B",18,7,5
"F","B",15,6,3
"F","A",16,1,3
"F","C",15,21,5
"F","C",30,4,5
"F","A",22,7,3
"F","D",20,8,5
"F","A",19,10,5
"M","B",17,2,4
"M","B",15,4,5
"M","C",18,3,3
"F","B",19,12,4
"M","A",15,6,4
"F","A",17,1,4
"M","A",26,9,4
"F","C",47,19,5
"F","A",28,1,3
"M","B",20,4,3
"M","B",22,4,4
"F","B",23,1,3
"F","A",16,5,5
"M","D",16,15,5
"F","C",30,10,3
"F","A",20,11,3
"M","B",18,3,3
"F","A",33,10,1
"F","C",33,21,4
"M","C",26,0,4
"F","C",26,1,3
"M","D",27,7,5
"M","C",25,2,4
"M","B",22,5,4
"F","C",29,1,3
"M","C",19,7,5
"F","D",24,21,3
"M","B",15,24,5
"M","A",25,8,3
"M","B",15,1,3
"F","C",20,5,3
"M","C",20,8,5
"F","A",30,12,2
"F","B",28,25,3
"F","A",39,15,5
"M","C",16,4,5
"F","A",27,5,1
"F","B",15,2,4
"F","A",25,14,3
"M","C",29,4,5
"F","B",17,5,3
"M","A",40,4,5
"F","C",25,10,3
"M","A",27,15,3
"M","A",40,22,4
"F","A",34,6,2
"M","A",31,7,3
"F","D",20,11,5
"M","D",16,5,5
"M","A",18,9,3
"F","C",24,3,3
"F","A",54,20,3
"F","B",24,13,3
"F","C",29,7,4
"F","B",22,5,5
"M","A",23,5,3
"F","A",31,1,3
"F","A",17,3,3
"F","A",26,12,3
"M","B",18,2,3
"M","A",31,5,2
"F","A",15,1,3
"F","C",21,20,5
"M","B",27,4,3
"F","B",30,5,5
"F","B",16,4,4
"M","B",22,5,3
"M","B",16,5,5
"M","B",36,12,4
"F","B",19,8,3
"M","A",15,2,4
"M","A",27,12,5
"F","A",19,10,4
"M","C",15,8,5
"F","A",17,13,5
"F","A",31,5,3
"F","A",19,3,3
"F","B",17,2,3
"M","A",15,1,4
"M","C",21,11,4
"F","B",15,2,4
"M","A",16,10,5
"F","B",26,5,3
"F","B",15,4,5
"F","B",31,35,3
"F","B",24,17,5
"F","D",15,4,5
"M","B",18,11,5
"F","C",16,1,3
"F","C",17,3,4
"M","B",17,10,5
"F","A",17,4,3
"M","B",24,4,5
"M","C",31,3,3
"M","B",25,11,4
"M","B",17,4,4
"M","C",22,6,5
"F","A",30,13,3
"F","A",28,6,3
"M","B",20,6,5
"M","A",19,4,4
"F","B",30,5,3
"F","A",33,3,2
"M","B",27,2,4
"M","C",18,5,5
"F","A",26,6,4
"M","B",17,2,4
"M","B",31,15,4
"F","A",27,11,2
"F","A",30,1,4
"M","A",19,2,4
"F","A",26,15,4
"F","A",15,5,4
"F","A",26,8,3
"F","B",20,12,3
"F","C",47,13,5
"F","B",24,5,3
"F","B",32,4,4
"F","C",31,3,4
"M","B",25,15,5
"M","C",35,6,2
"F","A",16,24,3
"M","C",32,12,5
"F","B",27,16,4
"F","D",25,5,5
"F","A",31,1,3
"F","B",42,23,3
"F","A",43,35,1
"F","D",19,4,5
"M","B",18,6,5
"M","B",15,5,3
"F","B",34,13,3
"M","C",20,6,5
"F","D",18,3,4
"M","B",22,14,4
"F","A",28,3,2
"F","B",26,8,3
"F","B",26,3,3
"M","B",35,31,5
"F","B",22,8,5
"M","B",20,6,4
"M","B",43,32,3
"F","C",25,1,3
"M","B",30,14,5
"M","B",26,12,3
"M","C",16,6,5
"M","D",30,10,4
"F","C",16,3,4
"F","B",40,6,3
"F","A",17,6,3
"F","B",19,7,4
"F","B",25,16,4
"M","B",25,35,5
"F","B",27,6,5
"F","A",52,25,4
"F","B",15,2,4
"F","A",19,4,4
"M","B",15,4,6
"M","C",21,2,3
"M","A",34,8,3
"M","A",24,3,3
"M","B",19,6,3
"F","A",29,12,3
"F","A",17,7,3
"F","A",17,5,4
"F","B",18,3,4
"F","C",27,1,3
"M","B",18,1,3
"F","C",21,1,3
"M","B",22,3,3
"F","A",26,1,3
"M","C",16,10,5
"F","A",16,5,4
"F","A",15,4,4
"F","C",21,5,4
"F","A",39,20,3
"M","A",20,4,5
"F","A",28,1,3
"M","C",23,15,5
"F","A",45,37,4
"F","B",43,2,3
"M","C",15,6,5
"M","A",22,12,3
"F","B",18,2,3
"F","B",29,13,3
"M","D",16,11,5
"F","A",26,5,4
"M","D",18,8,5
"F","C",26,8,4
"F","D",28,20,4
"F","A",25,1,1
"F","C",18,7,5
"F","A",15,1,3
"F","B",15,1,4
"F","A",34,2,3
"M","A",43,15,5
"F","D",21,2,3
"F","A",20,6,5
"M","B",17,2,3
"F","A",29,6,2
"M","B",23,7,3
"M","A",25,9,3
"M","C",15,1,3
"M","A",29,8,4
"M","C",26,8,3
"F","C",20,4,5
"F","A",33,1,3
"M","A",15,10,5
"F","A",29,5,3
"F","B",15,4,4
"F","A",29,5,3
"M","A",16,1,4
"F","B",20,6,3
"F","A",17,12,4
"M","B",16,3,4
"M","B",16,9,3
"F","A",32,0,4
"F","A",22,8,3
"F","B",15,3,4
"M","B",23,1,4
"F","C",24,1,3
"F","B",15,6,4
"M","B",16,7,5
"F","B",20,5,3
"M","A",19,6,5
"M","C",31,19,5
"F","A",28,2,2
"F","A",31,7,3
"F","A",37,10,2
"F","B",22,18,4
"M","A",25,6,3
"M","A",32,3,3
"M","C",17,5,5
"M","B",16,8,4
"M","B",30,4,5
"F","A",32,1,3
"F","A",30,5,2
"F","A",30,1,1
"M","A",29,7,2
"M","B",20,6,3
"M","C",27,6,3
"F","A",18,3,3
"M","B",20,13,3
"F","A",20,5,3
"F","A",29,5,2
"F","B",25,10,2
"M","B",34,4,5
"F","B",16,4,4
"F","A",24,15,4
"F","B",17,5,3
"M","B",17,5,4
"F","C",18,4,5
"F","B",35,7,4
"F","A",30,2,4
"F","B",17,2,3
"F","B",15,12,4
"M","B",33,9,5
"F","A",31,2,3
"F","B",24,17,3
"F","B",32,19,3
"M","C",17,10,4
"M","C",18,6,4
"F","D",29,6,2
"F","C",20,6,5
"F","A",23,32,5
"F","C",31,20,3
"F","A",23,7,3
"F","C",16,2,3
"M","C",20,9,5
"F","D",28,4,1
"F","A",33,3,1
"F","C",16,2,3
"M","C",22,11,3
"F","C",19,6,4
"M","C",20,12,5
"F","A",15,7,3
"F","B",32,6,3
"M","B",17,2,3
"F","A",56,57,4
"F","C",27,14,3
"M","A",15,4,3
"M","C",50,3,3
"M","C",18,6,4
"F","B",24,4,4
"M","B",24,6,3
"F","C",19,1,3
"M","C",27,5,5
"F","C",31,1,2
"F","B",16,1,3
"M","B",24,3,4
"M","A",26,6,2
"M","C",23,39,4
"M","B",16,15,5
"F","B",24,7,4
"M","A",16,2,4
"F","C",15,9,4
"M","A",26,8,5
"F","D",15,2,3
"F","B",39,26,5
"F","B",17,3,4
"F","B",18,4,5
"F","D",27,4,5
"F","A",50,15,2
"M","D",16,7,3
"F","B",23,10,4
"F","B",15,2,3
"M","C",21,14,5
"F","A",25,18,5
"F","B",18,2,4
"M","B",15,12,5
"M","B",36,23,5
"M","A",31,5,5
"F","A",26,0,3
"M","B",16,1,3
"F","A",30,9,3
"M","A",32,1,3
"F","D",21,8,5
"M","A",28,13,3
"M","C",17,1,4
"F","C",25,1,3
"M","A",15,4,5
"F","C",22,7,5
"M","C",17,2,3
"M","C",20,11,5
"M","B",44,15,3
"F","A",26,11,5
"F","A",17,2,4
"F","C",26,1,2
"F","A",21,8,3
"F","B",23,17,3
"M","C",23,16,5
"F","D",28,6,4
"F","C",18,5,3
"F","A",30,7,2
"M","A",17,6,5
"F","C",28,2,3
"M","B",24,9,4
"F","B",15,3,4
"M","A",15,5,5
"M","C",26,5,5
"M","A",19,5,3
"F","A",18,1,3
"M","A",19,6,5
"F","B",18,4,3
"F","B",34,3,2
"M","C",35,14,5
"M","B",22,2,3
"F","C",15,11,3
"M","D",25,5,5
"F","C",22,11,3
"F","C",22,14,5
"M","A",15,7,3
"F","C",31,2,4
"F","D",19,8,5
"F","B",36,15,4
"F","B",46,18,5
"F","B",23,9,5
"F","B",19,10,3
"F","B",48,35,3
"M","C",21,10,5
"M","B",39,7,3
"M","C",15,11,4
"F","B",16,5,5
"M","A",17,6,3
"M","B",17,4,5
"F","A",25,5,3
"F","B",18,6,3
"F","B",19,17,4
"M","B",27,22,5
"M","D",16,2,4
"F","D",26,5,2
"F","D",25,2,2
"M","C",21,22,4
"F","B",17,5,4
"F","A",25,25,3
"M","A",27,3,3
"F","A",30,2,2
"M","D",23,4,3
"M","B",15,4,5
"F","A",36,4,3
"M","C",38,3,4
"F","B",16,1,3
"M","A",20,7,5
"M","A",16,1,4
"M","B",15,3,3
"F","A",27,1,3
"F","D",23,13,3
"M","C",22,8,3
"F","B",20,6,4
"F","A",34,4,2
"M","A",19,4,4
"M","D",35,9,5
"F","B",15,5,3
"F","B",16,9,5
"M","C",17,5,5
"F","A",25,1,2
"F","C",29,4,3
"M","B",16,8,4
"M","B",41,28,4
"F","B",16,5,4
"F","A",32,2,3
"F","A",16,5,3
"F","A",37,5,3
"M","A",31,23,3
"F","B",18,1,3
"F","A",37,4,2
"F","A",25,3,3
"F","C",33,3,2
"M","A",17,20,5
"M","B",16,5,5
"M","C",16,5,5
"M","B",15,4,3
"F","B",23,10,3
"F","B",24,17,4
"F","B",15,6,4
"M","D",21,6,4
"F","D",22,2,3
"F","A",38,10,1
"F","C",31,9,4
"F","C",28,8,5
"M","C",18,4,5
"F","A",16,2,4
"F","A",30,4,3
"F","B",17,5,3
"F","C",34,9,5
"M","B",26,22,3
"M","D",25,19,3
"F","D",19,9,5
"F","B",19,1,4
"M","B",17,3,4
"F","A",35,2,3
"F","C",33,3,3
"M","A",35,11,4
"F","A",15,5,4
"M","B",29,12,3
"M","C",23,7,4
"F","C",33,13,5
"F","B",40,14,4
"F","D",23,6,4
"F","A",30,2,4
"M","C",19,4,4
"M","A",27,19,5
"F","B",17,4,5
"F","A",25,3,2
"F","A",27,6,4
"M","B",16,1,3
"F","D",18,4,5
"F","C",25,6,3
"M","A",23,4,3
"F","A",34,5,4
"M","B",36,15,3
"F","C",32,5,3
"F","A",16,1,3
"M","A",30,4,3
"F","B",15,8,5
"F","A",25,1,1
"M","D",27,24,5
"M","B",19,3,3
"M","B",16,9,5
"F","A",21,8,5
"F","B",15,4,5
"F","A",25,2,3
"M","B",27,7,3
"F","B",54,30,4
"M","A",32,4,3
"M","B",25,3,4
"M","B",45,21,4
"F","A",27,6,3
"F","B",42,22,4
"F","A",25,4,3
"F","B",21,3,3
"M","C",20,19,5
"F","A",25,1,2
"F","C",34,2,2
"M","A",15,3,4
"F","A",30,16,3
"M","A",26,14,4
"F","A",17,1,3
"M","B",18,8,4
"M","B",19,4,5
"F","A",31,7,4
"F","B",23,4,5
"F","C",20,4,3
"F","C",20,7,4
"F","B",35,9,5
"F","A",25,1,2
"F","B",44,4,5
"F","B",18,19,5
"M","B",24,1,3
"M","B",25,7,4
"F","C",22,4,5
"F","B",27,3,4
"F","C",37,13,4
"F","C",28,2,2
"F","B",15,7,4
"F","A",33,9,3
"F","A",20,7,3
"M","B",34,16,5
"M","B",15,10,5
"F","D",16,2,3
"M","A",36,17,5
"M","D",32,6,5
"F","B",44,13,3
"M","A",27,8,5
"M","C",19,10,5
"F","B",29,20,5
"F","B",17,6,5
"M","D",17,3,3
"F","A",34,6,2
"F","A",27,16,4
"F","C",20,5,4
"M","D",17,4,5
"F","B",15,4,5
"F","A",24,5,4
"M","A",15,8,5
"F","B",21,10,5
"F","A",15,11,3
"M","A",29,17,3
"F","C",22,8,5
"M","A",44,7,3
"M","A",18,5,5
"F","B",16,5,4
"M","B",19,6,3
"F","A",27,5,4
"M","B",20,6,5
"M","C",15,13,5
"M","A",17,2,3
"F","B",27,2,2
"F","B",18,2,5
"M","C",35,5,3
"M","A",23,3,4
"F","B",49,18,3
"F","A",34,10,4
"F","C",19,1,4
"M","A",21,5,3
"M","B",27,24,4
"F","D",25,1,4
"M","A",21,5,4
"M","C",21,9,5
"F","D",19,5,4
"M","B",15,7,5
"F","C",25,5,4
"F","B",18,12,3
"F","B",21,4,4
"M","A",43,15,3
"M","A",25,1,1
"M","D",18,8,5
"F","A",23,4,4
"M","B",18,5,5
"M","A",22,3,3
"M","A",30,9,2
"F","C",32,12,5
"F","D",36,4,3
"M","B",20,10,5
"F","A",28,7,3
"M","D",23,5,5
"M","C",35,6,5
"M","C",24,7,3
"F","B",22,6,4
"F","C",26,1,4
"F","A",26,5,3
"F","A",31,12,3
"M","C",28,13,3
"M","D",19,15,5
"F","A",16,1,3
"F","A",30,2,1
"M","A",37,2,2
"M","B",16,6,5
"F","A",30,18,5
"F","A",35,13,3
"M","B",31,1,4
"F","A",17,3,3
"M","B",17,5,3
"M","A",59,32,5
"F","A",25,12,5
"F","A",22,4,3
"F","A",27,18,3
"F","B",18,4,4
"M","B",20,11,5
"F","C",34,19,3
"F","B",16,1,3
"F","A",19,3,3
"M","A",24,17,5
"F","B",30,1,3
"M","B",16,1,3
"F","C",18,5,5
"M","A",33,10,4
"M","C",19,11,4
"M","B",17,11,5
"M","A",17,10,5
"M","B",23,8,5
"F","B",19,4,3
"M","B",37,25,3
"F","D",19,26,5
"M","B",30,11,5
"F","B",15,1,3
"M","B",15,6,3
"F","B",42,8,5
"F","A",17,7,4
"M","C",28,4,5
"F","A",15,11,5
"F","C",41,11,5
"M","C",20,13,5
"F","C",25,5,4
"F","C",22,1,4
"F","A",25,0,4
"F","B",37,13,3
"M","B",18,7,5
"F","C",20,9,5
"F","A",29,2,2
"F","C",37,28,5
"F","B",19,6,5
"M","B",15,5,4
"M","B",19,6,3
"F","C",21,1,3
"F","C",16,1,4
"F","B",33,13,5
"M","C",25,16,3
"F","B",30,21,3
"M","B",36,5,5
"F","D",27,1,4
"M","B",25,4,5
"M","D",15,5,5
"F","D",17,10,5
"M","B",23,26,5
"F","B",17,9,3
"M","C",16,11,5
"M","A",18,3,4
"F","B",26,14,3
"F","D",30,11,4
"M","C",24,11,5
"F","C",26,18,5
"M","A",24,5,5
"F","B",17,2,3
"F","A",19,4,3
"F","C",37,6,5
"F","C",18,1,4
"F","A",30,5,4
"F","B",24,7,3
"F","B",16,7,5
"M","A",29,1,3
"F","B",27,11,4
"M","B",47,6,2
"M","A",25,6,2
"M","A",29,3,3
"M","B",18,2,4
"M","B",19,3,3
"M","A",25,2,3
"F","A",31,14,4
"F","A",28,7,2
